,Scn10a,Scn11a,Scn7a,Scn9a,Scn10a_Scn11a,Scn10a_Scn7a,Scn10a_Scn9a,Scn11a_Scn7a,Scn11a_Scn9a,Scn7a_Scn9a,Scn10a_Scn11a_Scn7a,Scn10a_Scn11a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn7a_Scn9a
1700112E06Rik,0.00078332424,0.00068092346,0.0005880594,0.0022361279,0.0013622046,0.0013383627,0.0030995607,0.001262188,0.0029556751,0.0028346777,0.0019185543,0.0037118196,0.0036782026,0.003541708
Pax4,2.5648624e-06,-1.5739352e-07,2.0284206e-06,2.387911e-06,2.4084002e-06,4.593283e-06,4.9443915e-06,1.8719584e-06,2.2249296e-06,4.448928e-06,4.4368207e-06,4.786998e-06,7.0063397e-06,4.286878e-06
Lnx1,-1.2367964e-05,-1.0311604e-05,0.00012393296,-4.814565e-05,-2.4408102e-05,0.000111445785,-5.9962273e-05,0.0001129061,-5.9589744e-05,7.729232e-05,9.88245e-05,-7.2836876e-05,6.5267086e-05,6.5431e-05
Galnt14,-0.0007869601,-0.00022548437,0.00023835897,-0.00058811903,-0.0010385513,-0.00054240227,-0.0013680458,1.3709068e-06,-0.0007916689,-0.00033849478,-0.0008177161,-0.0015910864,-0.0011155009,-0.00055736303
Elf2,-7.6293945e-06,-3.9696693e-05,-3.4213066e-05,0.00015467405,-4.5001507e-05,-4.1007996e-05,0.00014698505,-7.3730946e-05,0.00011622906,0.000121712685,-7.909536e-05,0.00011104345,0.000114798546,8.33869e-05
Zfp983,-2.1278858e-05,1.7464161e-05,2.9861927e-05,6.633997e-05,-2.9802322e-06,8.881092e-06,4.595518e-05,4.6908855e-05,8.606911e-05,9.62615e-05,2.670288e-05,6.66976e-05,7.56979e-05,0.00011587143
Gm15446,-1.8119812e-05,2.2351742e-05,3.2186508e-06,2.0861626e-06,-4.23193e-06,-1.591444e-05,-1.692772e-05,2.5093555e-05,2.1576881e-05,3.2782555e-06,-3.1590462e-06,-5.9604645e-06,-1.5556812e-05,2.2828579e-05
Zfp260,-1.1563301e-05,6.7949295e-05,2.336502e-05,5.7697296e-05,5.608797e-05,1.180172e-05,4.673004e-05,9.119511e-05,0.00012493134,8.124113e-05,7.933378e-05,0.000113904476,7.021427e-05,0.00014859438
Nkx2-5,0.0,0.0,7.359311e-06,2.514571e-07,0.0,7.359311e-06,2.514571e-07,7.359311e-06,2.514571e-07,7.683411e-06,7.359311e-06,2.514571e-07,7.683411e-06,7.683411e-06
Gabrp,4.081987e-06,-3.8428232e-05,-1.1158176e-05,-7.960945e-06,-3.486406e-05,-7.1963295e-06,-3.7718564e-06,-5.0093047e-05,-4.5965426e-05,-1.8662773e-05,-4.673656e-05,-4.1930936e-05,-1.4448538e-05,-5.724188e-05
Aldh1a3,1.1995435e-06,-2.7865171e-06,-5.058944e-06,5.9232116e-07,-1.475215e-06,-2.9429793e-06,1.989305e-06,-8.307397e-06,-2.514571e-06,-4.5336783e-06,-7.0482492e-06,-1.0728836e-06,-3.1292439e-06,-7.927418e-06
Lefty2,0.0,0.0,3.903173e-06,2.7241185e-06,0.0,3.903173e-06,2.7241185e-06,3.903173e-06,2.7241185e-06,6.5788627e-06,3.903173e-06,2.7241185e-06,6.5788627e-06,6.5788627e-06
Plxdc2,3.629923e-05,-0.0020624995,0.0014149547,0.00024700165,-0.0021027923,0.001460135,0.000326097,-0.0006477833,-0.0017524362,0.0016704798,-0.0006825328,-0.0017905235,0.0017584562,-0.00032544136
Plcxd3,0.00012433529,0.0008946657,-0.0005942583,-0.0003490448,0.00095903873,-0.00041770935,-0.0002219677,0.00030469894,0.0005310774,-0.0009328127,0.00042569637,0.0006145239,-0.0007661581,-4.87566e-05
Gp1bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nfat5,-0.00017559528,-0.0003581643,-7.247925e-05,6.914139e-05,-0.00038731098,-0.00022375584,-0.0001193285,-0.0004222989,-0.0002939701,6.198883e-06,-0.00043290854,-0.00033307076,-0.00017118454,-0.0003620386
Klf9,-3.7103891e-06,1.835078e-05,3.5986304e-06,4.6141446e-05,1.4573336e-05,-2.7567148e-07,4.2371452e-05,2.1189451e-05,6.457418e-05,4.94197e-05,1.733005e-05,6.070733e-05,4.5478344e-05,6.73309e-05
Zbtb1,2.515316e-05,-6.2167645e-05,4.351139e-06,-5.3346157e-06,-3.924966e-05,2.9981136e-05,1.9013882e-05,-5.811453e-05,-6.723404e-05,-8.6426735e-07,-3.4838915e-05,-4.5329332e-05,2.3961067e-05,-6.28531e-05
Hand1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kmt2c,-0.00036168098,0.0005018711,4.696846e-05,0.00036406517,0.0001449585,-0.00032687187,-4.4941902e-05,0.0005438328,0.0008622408,0.0004067421,0.00018763542,0.00047302246,-6.3180923e-06,0.00090169907
Zfp948,1.8775463e-06,-0.00013890862,-0.000118374825,0.00010153651,-0.00016626716,-0.0001308322,0.00010710955,-0.00025814772,-4.8160553e-05,-3.5345554e-05,-0.00030326843,-6.613135e-05,-4.4435263e-05,-0.00018459558
Zfp7,1.001358e-05,4.220009e-05,-1.6748905e-05,3.85046e-05,5.1945448e-05,-6.735325e-06,4.887581e-05,2.5957823e-05,8.0764294e-05,1.9848347e-05,3.5583973e-05,9.11355e-05,2.9981136e-05,6.234646e-05
Gm28845,-2.2910535e-07,-2.0126812e-05,-1.4202669e-07,2.4316832e-06,-2.0356849e-05,-3.7113205e-07,2.1951273e-06,-2.038572e-05,-1.766067e-05,2.2016466e-06,-2.0615757e-05,-1.7898157e-05,1.9664876e-06,-1.8013641e-05
Clca3b,0.0,0.0,1.6205013e-07,-1.2665987e-07,0.0,1.6205013e-07,-1.2665987e-07,1.6205013e-07,-1.2665987e-07,5.401671e-08,1.6205013e-07,-1.2665987e-07,5.401671e-08,5.401671e-08
Myh7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nfrkb,-7.748604e-06,-9.536743e-07,-9.357929e-06,-3.772974e-05,-8.821487e-06,-1.6510487e-05,-4.5895576e-05,-9.536743e-06,-3.796816e-05,-4.6789646e-05,-1.692772e-05,-4.595518e-05,-5.4240227e-05,-4.7028065e-05
Scgb3a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapln1,4.3958426e-06,-6.2189996e-05,-1.052022e-05,2.5890768e-05,-5.8449805e-05,-6.146729e-06,3.0256808e-05,-6.765872e-05,-3.8079917e-05,1.4126301e-05,-6.393343e-05,-3.43211e-05,1.86041e-05,-4.1924417e-05
Cd300c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc25a37,4.5001507e-06,2.104044e-05,-8.6426735e-06,0.00010120869,2.8371811e-05,-4.4107437e-06,0.00010553002,1.2665987e-05,0.00012409687,9.1820955e-05,1.9788742e-05,0.00013139844,9.587407e-05,0.00011447072
Stard13,8.791685e-06,-0.00010815263,0.00025346875,0.001193285,-9.7721815e-05,0.00026616454,0.0012030005,0.00015726686,0.0010902882,0.0014398694,0.00016573071,0.0011001825,0.0014522076,0.001347214
Hmx3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Col11a1,-7.104874e-05,-0.00074338913,-0.00012421608,0.00033318996,-0.0008249283,-0.00019693375,0.0002528429,-0.0008637905,-0.0003939867,0.00020873547,-0.00095152855,-0.0004849434,0.00012612343,-0.0005145073
Dsp,-1.475215e-06,4.8540533e-06,1.4826655e-05,1.3656914e-05,3.375113e-06,1.366809e-05,1.193583e-05,1.9613653e-05,1.8987805e-05,2.8945506e-05,1.8451363e-05,1.7289072e-05,2.7485192e-05,3.4198165e-05
Fmod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agmo,-0.00012356043,-0.00021380186,-0.00017124414,-0.0004400909,-0.00033593178,-0.00029577315,-0.00056388974,-0.00038520992,-0.0006425977,-0.00060516596,-0.00050614774,-0.0007632971,-0.00072953105,-0.0008073449
Lin28a,-3.1888485e-06,-2.7552247e-05,-2.0965934e-05,3.1799078e-05,-3.1210482e-05,-2.400577e-05,2.8692186e-05,-4.8205256e-05,4.7907233e-06,1.1831522e-05,-5.1662326e-05,1.0430813e-06,9.000301e-06,-1.4841557e-05
Dll3,-1.7285347e-06,5.3048134e-06,-3.5762787e-05,9.2327595e-05,3.516674e-06,-4.130602e-05,8.684397e-05,-2.9981136e-05,9.793043e-05,5.698204e-05,-3.528595e-05,9.191036e-05,5.042553e-05,6.2823296e-05
Mme,-1.7106533e-05,6.566942e-05,4.889816e-05,1.001358e-05,4.864484e-05,3.171712e-05,-6.8619847e-06,0.000114656985,7.802993e-05,6.020069e-05,9.776652e-05,6.123632e-05,4.311651e-05,0.0001277402
Vmn2r8,0.0,0.0,0.0,-5.7848e-07,0.0,0.0,-5.7848e-07,0.0,-5.7848e-07,-5.7848e-07,0.0,-5.7848e-07,-5.7848e-07,-5.7848e-07
Slpi,-1.0095537e-06,-1.816824e-05,-5.8598816e-06,5.867332e-06,-1.7724931e-05,-6.362796e-06,5.695969e-06,-2.4255365e-05,-1.2174249e-05,2.644956e-07,-2.3171306e-05,-1.2356788e-05,9.275973e-07,-1.8045306e-05
Ocstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nkx3-1,-9.499025e-06,-1.0357704e-05,2.1547545e-05,2.3588538e-05,-2.6555732e-05,9.691343e-06,8.5532665e-06,1.2119301e-05,2.1342654e-05,4.4107903e-05,-1.3355166e-05,-4.401896e-06,2.825493e-05,4.07123e-05
Zfp964,-1.7255545e-05,5.5998564e-05,-1.783669e-05,0.00014428794,3.8817525e-05,-3.5211444e-05,0.00012563169,3.798306e-05,0.00019952655,0.0001256913,2.0608306e-05,0.0001809746,0.00010676682,0.00018070638
Lypd6,-1.1891127e-05,-2.861023e-06,5.0365925e-05,2.3007393e-05,-1.4394522e-05,3.8444996e-05,1.0624528e-05,4.670024e-05,2.1263957e-05,7.343292e-05,3.516674e-05,9.149313e-06,6.134808e-05,7.095933e-05
Ldha,3.5464764e-06,-4.8577785e-05,2.682209e-06,5.504489e-05,-4.5388937e-05,6.0796738e-06,5.8621168e-05,-4.5388937e-05,4.172325e-06,5.7697296e-05,-4.2051077e-05,7.2717667e-06,6.106496e-05,7.778406e-06
Gm14410,1.0818243e-05,2.2023916e-05,4.0769577e-05,7.984042e-05,3.2931566e-05,4.8041344e-05,8.895993e-05,6.479025e-05,0.000103890896,0.00012210011,7.203221e-05,0.00011309981,0.00013038516,0.00014796853
F5,4.246831e-07,-4.6491623e-06,-8.255243e-06,9.87947e-06,-4.2170286e-06,-7.800758e-06,1.0333955e-05,-1.2792647e-05,5.505979e-06,1.6391277e-06,-1.2353063e-05,5.953014e-06,2.1085143e-06,-2.7418137e-06
A1cf,5.017966e-06,3.3341348e-05,-8.523464e-06,9.581447e-06,3.8340688e-05,-3.46452e-06,1.41859055e-05,2.5384128e-05,4.351139e-05,8.493662e-07,3.0450523e-05,4.81084e-05,5.543232e-06,3.508106e-05
Vwf,-1.1175871e-07,0.0,5.915761e-06,1.4394522e-05,-1.1175871e-07,5.8040023e-06,1.4275312e-05,5.915761e-06,1.4394522e-05,2.0585954e-05,5.8040023e-06,1.4275312e-05,2.0459294e-05,2.0585954e-05
Gorab,-1.0728836e-06,-3.4064054e-05,-1.0848045e-05,3.874302e-06,-3.516674e-05,-1.1861324e-05,3.0696392e-06,-4.541874e-05,-3.0696392e-05,-7.0929527e-06,-4.6521425e-05,-3.159046e-05,-7.897615e-06,-4.2378902e-05
Lhx3,1.0803342e-07,0.0,9.320676e-06,2.8889626e-06,1.0803342e-07,9.429641e-06,3.138557e-06,9.320676e-06,2.8889626e-06,1.2278557e-05,9.429641e-06,3.138557e-06,1.2528151e-05,1.2278557e-05
Pitx3,4.4703484e-08,-5.3048134e-06,1.623854e-05,1.0948628e-05,-5.26011e-06,1.628697e-05,1.10045075e-05,1.0926276e-05,5.5469573e-06,2.7094036e-05,1.09784305e-05,5.5991113e-06,2.7149916e-05,2.1684915e-05
Ntn1,-0.000426054,0.0003259182,-0.0009507537,-0.000159204,-0.00020289421,-0.0013695359,-0.0005745292,-0.00063472986,0.00017172098,-0.001134038,-0.0011621118,-0.00033408403,-0.001557231,-0.0007894635
Pilra,-1.4901161e-08,0.0,-1.8626451e-09,1.13621354e-07,-1.4901161e-08,-1.8626451e-08,9.685755e-08,-1.8626451e-09,1.13621354e-07,1.09896064e-07,-1.8626451e-08,9.685755e-08,9.313226e-08,1.09896064e-07
Fam19a1,0.00063693523,0.0005007982,-0.0006483793,-0.0028469563,0.0011570454,-2.9921532e-05,-0.00219059,-0.0001282692,-0.00229311,-0.0034638643,0.00048816204,-0.0016291142,-0.002819419,-0.0028936863
Lrp1b,0.0004017353,-0.00274992,-0.0010352135,-0.0071270466,-0.0025031567,-0.00056123734,-0.006570816,-0.0038115978,-0.009823561,-0.008246899,-0.0034735203,-0.00942874,-0.007648945,-0.010932922
Gramd1b,0.00017666817,-1.1920929e-07,0.00038546324,0.000551939,0.00015890598,0.00055909157,0.0007520914,0.00039106607,0.00056421757,0.00093984604,0.0005540848,0.0007420182,0.0011352897,0.0009584427
Pde1c,5.799532e-05,0.0023820996,0.000736773,0.0008597374,0.0024392605,0.00079381466,0.00091433525,0.0031220913,0.0032572746,0.0016038418,0.0031789541,0.0033103228,0.0016568899,0.0040049553
Ttc29,3.0957162e-05,-3.349036e-05,1.0274351e-05,6.762147e-05,-2.861023e-06,4.0359795e-05,9.897351e-05,-2.0481646e-05,3.4742057e-05,7.787347e-05,9.380281e-06,6.528199e-05,0.000108376145,4.7914684e-05
A330033J07Rik,-4.6789646e-06,4.1022897e-05,-6.236136e-05,-3.1098723e-05,3.59416e-05,-6.350875e-05,-3.46601e-05,-2.0474195e-05,8.329749e-06,-8.806586e-05,-2.1532178e-05,4.708767e-06,-9.222329e-05,-4.9695373e-05
Gm14409,0.0,0.0,2.346933e-06,2.5331974e-07,0.0,2.346933e-06,2.5331974e-07,2.346933e-06,2.5331974e-07,2.5425106e-06,2.346933e-06,2.5331974e-07,2.5425106e-06,2.5425106e-06
Gbx1,-3.260374e-05,-2.7447939e-05,5.0470233e-05,0.00014564395,-6.1929226e-05,1.7285347e-05,0.00011718273,2.4199486e-05,0.000111579895,0.00018969178,-1.052022e-05,8.158386e-05,0.00016158819,0.00015757978
Slc22a27,7.8231096e-08,-4.6938658e-07,3.747642e-06,5.2154064e-07,-3.5762787e-07,3.8295984e-06,5.438924e-07,3.6135316e-06,4.3213367e-07,4.336238e-06,3.7252903e-06,4.991889e-07,4.3585896e-06,4.5523047e-06
Slc7a1,-2.7239323e-05,-0.00013414025,3.027916e-05,0.00010514259,-0.00016134977,5.1915646e-05,9.196997e-05,-0.00010317564,-2.670288e-05,0.00014412403,-7.903576e-05,-3.758073e-05,0.00017648935,1.3649464e-05
Gm44511,4.8801303e-07,-7.186085e-06,-8.6799264e-07,2.7380884e-06,-6.7055225e-06,-4.2840838e-07,2.9280782e-06,-8.013099e-06,-3.885478e-06,2.0489097e-06,-7.662922e-06,-3.900379e-06,2.1718442e-06,-4.4442713e-06
Ank1,-2.7298927e-05,-0.00027292967,-0.00020229816,-7.408857e-05,-0.00031024218,-0.00022548437,-0.000104665756,-0.00047272444,-0.00034540892,-0.00027698278,-0.0005072355,-0.00038141012,-0.00030624866,-0.0005440712
Nupr1,-9.834766e-07,3.0837953e-05,4.5463443e-05,-6.6287816e-05,2.9973686e-05,4.4591725e-05,-6.73458e-05,7.665157e-05,-3.5598874e-05,-2.0839274e-05,7.5891614e-05,-3.6470592e-05,-2.1882355e-05,1.0214746e-05
Smyd1,-1.630187e-05,9.346008e-05,9.23872e-06,0.00021061301,6.0379505e-05,-6.0796738e-06,0.000195086,0.00010198355,0.00029999018,0.00022095442,6.92606e-05,0.00027105212,0.00020506978,0.00031113625
Pitx2,-9.357929e-06,1.4007092e-06,1.1354685e-05,9.417534e-05,-7.7188015e-06,1.9073486e-06,8.498132e-05,1.2844801e-05,9.512901e-05,0.00010560453,3.7103891e-06,8.6158514e-05,9.639561e-05,0.000106304884
Cpa1,-4.9266964e-07,0.0,0.0,2.888264e-07,-4.9266964e-07,-4.9266964e-07,-3.5623088e-07,0.0,2.888264e-07,2.888264e-07,-4.9266964e-07,-3.5623088e-07,-3.5623088e-07,2.888264e-07
Prkg2,-0.00013385713,0.00012646616,-5.2407384e-05,8.0764294e-05,-6.7204237e-06,-0.0001770705,-5.8829784e-05,7.405877e-05,0.00021855533,2.8312206e-05,-5.0008297e-05,8.1673265e-05,-0.00010637939,0.00016269088
Itga2,2.4557114e-05,6.504357e-06,9.11206e-06,0.00014311075,2.631545e-05,3.6872923e-05,0.00017009676,9.469688e-06,0.00014159083,0.00015372038,3.129989e-05,0.00015879422,0.00017879158,0.00014989078
Sohlh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp647,5.9604645e-08,-2.002716e-05,1.1324883e-06,2.7388334e-05,-2.014637e-05,1.1026859e-06,2.7567148e-05,-1.9103289e-05,7.56979e-06,2.8163195e-05,-1.9222498e-05,7.599592e-06,2.849102e-05,8.225441e-06
Hoxc9,-9.834766e-07,-0.00018468499,-0.00012680888,0.0001282394,-0.00018537045,-0.00012812018,0.0001271069,-0.00031253695,-5.4985285e-05,3.4570694e-06,-0.0003130138,-5.5760145e-05,1.9073486e-06,-0.00018030405
Olfr869,-3.6135316e-07,3.81656e-06,-2.6645139e-06,3.75323e-07,3.456138e-06,-3.0240044e-06,1.0244548e-08,1.1492521e-06,4.20399e-06,-2.2295862e-06,7.8976154e-07,3.8389117e-06,-2.5937334e-06,1.5953556e-06
Hsf5,-3.3974648e-06,5.990267e-06,5.364418e-07,-1.4483929e-05,2.4437904e-06,-2.9206276e-06,-1.7881393e-05,6.645918e-06,-7.6293945e-06,-1.335144e-05,3.0398369e-06,-1.1026859e-05,-1.6778708e-05,-6.5863132e-06
Zfp57,1.758337e-05,-4.3690205e-05,-0.00011783838,-3.4809113e-05,-2.7120113e-05,-8.881092e-05,-2.9325485e-05,-0.00016105175,-8.0645084e-05,-0.00013691187,-0.00013244152,-7.3850155e-05,-0.00012040138,-0.00018310547
Ly6a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ntrk2,-0.0003619194,5.8293343e-05,-0.0019395351,-0.0035535097,-0.00025725365,-0.0022734404,-0.0038967133,-0.0018863678,-0.003432393,-0.005415678,-0.0021755695,-0.0037493706,-0.0057405233,-0.005306244
S100a14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcnj1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pkhd1,-0.00015461445,0.00020952523,-8.545816e-05,0.00017386675,4.2006373e-05,-0.00023455918,2.9996037e-05,0.00012564659,0.00039727986,8.960068e-05,-4.1395426e-05,0.00023385882,-4.8458576e-05,0.000310719
Ednrb,-0.0001425147,-0.0003091097,-0.0007262826,0.0009340346,-0.00042414665,-0.0008788705,0.00078621507,-0.0010066628,0.0006364584,0.00020039082,-0.0011287332,0.00052657723,4.3302774e-05,-6.6399574e-05
Cela3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnah8,3.5636127e-05,2.4594367e-05,5.286187e-05,2.7693808e-05,6.54459e-05,0.00010090321,6.169081e-05,7.779151e-05,4.839152e-05,6.767362e-05,0.00012960285,9.290129e-05,0.000114016235,8.728355e-05
Onecut3,2.002716e-05,0.00016152859,-3.862381e-05,-8.125603e-05,0.00021263957,-1.4573336e-05,-4.7892332e-05,0.00011922419,8.237362e-05,-0.00011652708,0.0001745224,0.00014624,-8.109212e-05,4.3019652e-05
Slc7a13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sbsn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otx2,-1.4200807e-05,5.1259995e-06,-3.8579106e-05,3.375113e-05,-8.970499e-06,-5.3048134e-05,2.0682812e-05,-3.182888e-05,3.7923455e-05,-6.765127e-06,-4.6297908e-05,2.489984e-05,-1.9907951e-05,-1.0877848e-06
Lhx5,8.901954e-05,0.0002964735,-0.00017362833,-0.00037392974,0.00038397312,-8.916855e-05,-0.0002962649,0.000121206045,-7.939339e-05,-0.0005452037,0.00020414591,7.390976e-06,-0.0004682839,-0.00025373697
Hoxd12,0.0,0.0,0.0,9.685755e-08,0.0,0.0,9.685755e-08,0.0,9.685755e-08,9.685755e-08,0.0,9.685755e-08,9.685755e-08,9.685755e-08
Slc24a5,2.0623207e-05,7.545948e-05,-1.090765e-05,3.0219555e-05,9.483099e-05,8.165836e-06,5.00679e-05,6.657839e-05,0.00010687113,1.758337e-05,8.404255e-05,0.00012266636,3.618002e-05,9.429455e-05
Gm14295,-7.4505806e-08,0.0,0.0,4.4703484e-08,-7.4505806e-08,-7.4505806e-08,-4.4703484e-08,0.0,4.4703484e-08,4.4703484e-08,-7.4505806e-08,-4.4703484e-08,-4.4703484e-08,4.4703484e-08
Runx3,-5.029142e-08,2.3795292e-06,4.327856e-06,6.498769e-06,2.3320317e-06,4.282221e-06,6.4540654e-06,6.7055225e-06,8.5243955e-06,1.0930002e-05,6.660819e-06,8.484349e-06,1.08890235e-05,1.2949109e-05
Gm2824,-0.00011307001,0.00028422475,-0.00046554208,-0.00052651763,0.0001514852,-0.00061428547,-0.00061807036,-0.00018543005,-0.00022301078,-0.00097593665,-0.00034719706,-0.00033459067,-0.0011049509,-0.0006775558
Lmo3,-0.00030213594,-2.5689602e-05,-0.0003517866,-0.0003863573,-0.00031626225,-0.00071537495,-0.0006933212,-0.00038659573,-0.0004015565,-0.0007773638,-0.0007151365,-0.000700891,-0.0011227131,-0.0007932782
Pou2f3,6.444752e-07,3.7252903e-06,4.6752393e-06,-6.4074993e-06,4.3585896e-06,5.32344e-06,-5.785376e-06,8.40053e-06,-2.6896596e-06,-2.0861626e-06,9.037554e-06,-2.0749867e-06,-1.4640391e-06,1.6205013e-06
Tmem232,8.940697e-07,-0.00020039082,-0.00010752678,0.00014932454,-0.00020992756,-0.00010980666,0.00014747679,-0.00030720234,-5.209446e-05,4.0218234e-05,-0.00031930208,-6.240606e-05,3.5136938e-05,-0.00015993416
Emb,-8.970499e-06,-1.4811754e-05,1.6957521e-05,-1.49309635e-05,-2.3961067e-05,8.195639e-06,-2.3722649e-05,2.6524067e-06,-3.0249357e-05,2.8908253e-06,-6.28829e-06,-3.913045e-05,-6.109476e-06,-1.1771917e-05
Sned1,-1.0415912e-05,0.00015921891,3.4287572e-05,0.00014330447,0.000150159,2.2947788e-05,0.00014282763,0.00019229949,0.00030478835,0.00017805398,0.00018338859,0.00030498207,0.00017766654,0.00033837557
Esr2,5.289912e-07,-4.3198466e-05,1.5765429e-05,9.253621e-06,-4.273653e-05,1.6346574e-05,9.596348e-06,-2.6911497e-05,-3.2439828e-05,2.4870038e-05,-2.6479363e-05,-3.2171607e-05,2.5250018e-05,-1.642108e-05
Tgfb2,3.385544e-05,-0.00030708313,1.8566847e-05,0.00020956993,-0.0002912283,5.2034855e-05,0.00024831295,-0.0002875626,-0.000101685524,0.00022315979,-0.00027012825,-7.253885e-05,0.00026378036,-8.288026e-05
Egr4,0.0,0.0,6.205446e-06,-1.1410448e-06,0.0,6.205446e-06,-1.1410448e-06,6.205446e-06,-1.1410448e-06,4.9807713e-06,6.205446e-06,-1.1410448e-06,4.9807713e-06,4.9807713e-06
Nefm,-5.2675605e-05,-0.00017169118,-0.00021630526,-0.00058948994,-0.00023978949,-0.0002874434,-0.000642851,-0.00038923323,-0.0007542372,-0.0007954836,-0.00047034025,-0.0008224696,-0.00087599456,-0.0009609759
Sox21,-7.8976154e-07,-6.020069e-05,2.001971e-05,1.4834106e-05,-6.108731e-05,1.168251e-05,1.40070915e-05,-4.376471e-05,-4.3541193e-05,2.913922e-05,-5.2057207e-05,-4.441291e-05,2.2649765e-05,-3.2670796e-05
Hoxc13,7.301569e-07,-1.5497208e-06,1.5720725e-05,2.874434e-05,-9.23872e-07,1.642108e-05,2.9370189e-05,1.399219e-05,2.6747584e-05,4.3988228e-05,1.4603138e-05,2.7239323e-05,4.4494867e-05,4.1916966e-05
Zfp735,9.313226e-10,-5.7555735e-07,1.2470409e-06,3.5809353e-06,-5.7462603e-07,1.2489036e-06,3.5809353e-06,6.64033e-07,3.005378e-06,5.3709373e-06,6.6589564e-07,3.005378e-06,5.3709373e-06,4.7832727e-06
Zfp809,-7.3313713e-06,-0.0001283884,7.05719e-05,0.00014463067,-0.00013583899,6.279349e-05,0.00013762712,-5.799532e-05,1.9013882e-05,0.00021559,-6.586313e-05,1.1622906e-05,0.00020825863,8.967519e-05
Grm1,-2.193451e-05,0.0003502071,-0.00015991926,-0.00049299,0.0003453493,-0.00017759204,-0.0005070269,0.00019100308,-0.0001386106,-0.00065240264,0.0001898408,-0.00013276935,-0.0006598532,-0.00029480457
Hoxc12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nfic,3.6478043e-05,6.404519e-05,-4.556775e-05,-9.0777874e-05,9.676814e-05,-9.059906e-06,-5.698204e-05,2.0503998e-05,-3.117323e-05,-0.00013715029,5.38826e-05,2.7120113e-06,-0.00010365248,-7.57575e-05
Astn2,-0.0012793541,0.0019922256,-0.0008664131,0.00080633163,0.0005350113,-0.0021300316,-0.0003581047,0.0011467934,0.0027985573,-9.536743e-06,-0.00030899048,0.0014462471,-0.001159668,0.0020122528
Mx1,1.3075769e-06,0.0,0.0,3.6563724e-06,1.3075769e-06,1.3075769e-06,5.0626695e-06,0.0,3.6563724e-06,3.6563724e-06,1.3075769e-06,5.0626695e-06,5.0626695e-06,3.6563724e-06
Hoxd11,-2.3245811e-06,-3.8594007e-06,4.5746565e-06,6.15716e-05,-6.645918e-06,2.3543835e-06,5.9098005e-05,2.041459e-06,5.6296587e-05,6.3955784e-05,-7.4505806e-07,5.3435564e-05,6.151199e-05,6.005168e-05
Pnliprp1,0.0,1.15484e-07,3.0733645e-08,2.225861e-07,1.15484e-07,3.0733645e-08,2.225861e-07,1.4621764e-07,3.3993274e-07,2.682209e-07,1.4621764e-07,3.3993274e-07,2.682209e-07,4.088506e-07
Igf1,-8.824468e-05,-0.00033134222,-1.7344952e-05,-0.0002681315,-0.00041598082,-0.00010320544,-0.0003477633,-0.00034716725,-0.0005963445,-0.00028839707,-0.00042656064,-0.00066691637,-0.00036352873,-0.0006136298
Ppl,-7.4990094e-06,-3.791973e-05,-9.207055e-06,1.39493495e-05,-4.3157488e-05,-1.7011538e-05,4.0382147e-06,-4.5202672e-05,-2.054125e-05,6.2324107e-06,-5.149655e-05,-3.0312687e-05,-4.2431056e-06,-2.8302893e-05
Adpgk,-4.0113926e-05,4.6104193e-05,-3.439188e-05,9.0539455e-05,1.0699034e-05,-8.08537e-05,4.6163797e-05,6.3180923e-06,0.00014728308,5.4597855e-05,-3.2126904e-05,0.00010371208,1.66893e-06,0.0001078248
