,0
Kcnj6,0.08186694
Igll1,0.0393537
Prkcb,0.29012558
Mmp7,0.005410609
Zfp28,0.41076607
Tmtc1,0.59365046
Bclaf1,1.0594362
Cd86,0.04166692
Six5,0.39995095
Kcnh8,0.119875945
Nr1i3,0.035330366
Nkx2-4,0.009944476
Mylk4,0.2033836
Gif,0.008160108
Gm4208,0.04341621
Zfp825,0.52157724
Sprr3,0.008790475
Trdn,0.13218494
Synpo2l,0.10361011
Gm11375,0.05655097
Dbx1,0.11744206
Zfp784,0.20556657
Ano1,0.54706275
C1qtnf7,0.54670095
A830018L16Rik,0.6521751
Carhsp1,0.357216
Dlx2,0.14887686
Zfp599,0.30031016
Myef2,1.0248848
Cfap43,0.48455146
Rcor1,0.94470805
Phox2a,0.08854741
Ctsk,0.30599385
Zfp629,0.37896496
Tet2,0.940167
Zfp579,0.35542437
Ghr,0.975857
Grid2,0.6011378
Hoxc6,0.54741013
Itgal,0.06781837
Aqp2,0.018490652
Crygn,0.026810585
Muc5b,0.01178531
Zfp850,0.49433613
Myl1,0.12888558
Gm10770,0.0018795952
Irx6,0.06163405
Crem,0.6376609
Ccdc3,0.42826965
Postn,0.6772069
Nkx2-3,0.13814622
Rhbdl3,0.3094225
Klk10,0.054138735
Itgb2,0.032847963
Tmod1,0.14266908
Gm9946,0.04988941
Gm14393,0.09320187
Krt8,0.077289075
Fndc1,0.2752267
Alcam,0.5817119
Prdm1,0.20765062
B4galnt3,0.21635337
5330413D20Rik,0.0033833669
Gm6020,0.0038114176
Zfp970,0.4222879
Adcy8,0.14426251
Gsc,0.19999047
Lyst,0.7167593
Ifi213,0.02595851
Tnni3k,0.038747396
Mast4,0.8896358
Prox1,0.30601016
Zfp773,0.14766853
Tmem132c,0.5552052
Tnnt1,0.19600539
Aldh3b3,0.025468325
Krt73,0.0146929175
Cap2,0.43442473
Fos,0.04607681
Sorcs1,0.5275383
Slc7a14,0.09871998
Olfr653,0.012682291
Zbtb18,0.4755117
Foxj1,0.08010148
Apol10a,0.025169147
RP23-297P22.1,0.0088773705
Zfp759,0.30802083
Ubash3b,0.4630807
Serpinb11,0.029450323
Scnn1b,0.048686285
Ppp2r2b,0.47477257
Zfp418,0.22756587
Nudt4,0.5996473
Zfp831,0.0843972
Nme2,0.035275247
Insm1,0.038612142
Ncf1,0.07917645
Zfp945,0.80532336
Mylpf,0.14388688
Zkscan3,0.95709115
Zfpm2,0.7325485
Myh2,0.025191357
Ak7,0.19692096
Bhlha15,0.0493077
Cdh1,0.16708314
Slc4a10,0.15534736
Zfp174,0.2075569
Alk,0.20664501
Gm38353,0.19816613
Zic5,0.14490785
Cpa6,0.32965916
Klra2,0.038475048
Hmgb1,0.7993278
Fgf14,0.30681357
Thbs1,0.5672669
Chst4,0.01534652
Lama2,0.6822268
Celf4,0.2157785
Prr16,0.57616484
Stxbp5l,0.16221644
Cd3g,0.0592266
Hoxc8,0.295418
Tecta,0.09631447
Mier3,0.94533676
Slfn14,0.039235983
Cpa3,0.035325956
Nckap1l,0.056190602
Fbxo32,0.23455566
Ccr9,0.18313189
Plbd1,0.049400657
Pnliprp2,0.06809357
Klf10,0.2919139
Sema3d,0.7393255
Slc16a10,0.40269524
Tbata,0.036995035
Bcl11a,0.9508375
Rfx4,0.1550428
Tmem174,0.006145548
Lipm,0.032146387
RP24-409P7.1,0.010310972
Krt19,0.13009408
Olfr25,0.0
Hlf,0.52178305
Hba-x,0.26500934
Zfp575,0.14383195
Gm6999,0.050214045
Zfp503,0.3090558
Mir142hg,0.03856877
Slc1a2,0.0807978
Armc4,0.166217
Zfp202,0.6035686
C1qc,0.05052269
Alox12e,0.0074679167
Zfp141,0.7451187
Hoxd1,0.04259931
Gm14418,0.09381827
Vcam1,0.6259937
Olfr720,0.04102628
Shox2,0.46755168
Alox5,0.043861248
CH25-588N10.2,0.5245404
Pigr,0.017458238
Grm3,0.30330622
Ptchd4,0.39174968
Serpina1b,0.16217884
Cd163,0.0443371
Olfr76,0.010213309
Nxpe2,0.12320379
Otoa,0.2759646
Edar,0.11184893
Lhcgr,0.083803
Grik3,0.19388983
2210010C04Rik,0.019978289
Sell,0.013275432
Lhfpl3,0.3264285
Zfp512b,0.55695266
Itih2,0.25780985
Mep1b,0.021644086
Thap7,0.3673204
Ptprj,0.5293679
Zfp169,0.52050704
Mxd3,0.25151417
Cdc5l,0.8887264
4930455D15Rik,0.07530945
Zfp58,0.51610464
Gzf1,0.43484017
Cd209c,0.015848637
Defb4,0.0
Acpp,0.0669819
Zbtb7a,0.52275103
Hic2,0.5982262
Neat1,0.1871935
Zfp607a,0.3743951
Rapgef4,0.21439682
Pcsk2,0.0501393
Mmp12,0.038594104
Mobp,0.020501604
Zfp521,0.9323123
Nfe2l1,0.62162757
Setdb2,0.5622333
Nr5a2,0.30769467
Plagl2,0.5987075
Rbpms,0.55808485
Batf3,0.2751248
Lao1,0.0065169893
Evi2b,0.06534331
Krt90,0.013304995
Klre1,0.02318449
Pltp,0.5683537
Nhlh2,0.043161634
Gm5089,0.18594784
Oca2,0.08640632
Gsap,0.3208945
Unc5c,0.8854446
Zscan4e,0.0
Txk,0.065795116
Krtap15,0.005985206
Lrrfip1,0.7132957
Lce1g,0.0
Nr1d2,0.40649945
D630045J12Rik,0.8874958
Mafk,0.14523171
Dmbx1,0.09989907
Gm29478,0.31694514
Wbscr17,0.5841627
Pip,0.004303292
Trpv5,0.041100387
Olfr1264,0.004480881
2010315B03Rik,0.6358402
Serpina6,0.19579466
Vip,0.017434295
Dock8,0.09781505
Igfbp2,0.5389531
Zic1,0.3453893
Caprin2,0.7757186
Lce3a,0.00946677
Ecm1,0.17097828
Thy1,0.13011019
Olfr370,0.03307153
Cpne4,0.23520659
Serpini2,0.0043721125
Zfp82,0.38962805
Bach1,0.69613725
Meox2,0.5544031
Ms4a6c,0.044542637
Prdm11,0.82399434
Nkain2,0.34578893
Tlr11,0.01169781
Klhl14,0.09744239
Dnajc2,0.6458606
Bpifb6,0.013062337
Scnn1g,0.039784927
Zscan26,0.8345681
Grin2a,0.44665775
Klk9,0.018658562
Scn11a,0.07640352
Setdb1,1.0139921
Sprr1b,0.018499913
Smad2,0.86867535
Sim2,0.47193688
Hcn1,0.3431585
Zfp354b,0.19152094
Lim2,0.0
Pdzk1,0.06852977
Crebrf,0.7154608
Adgre1,0.051687382
Bglap3,0.0215024
Crb1,0.019155854
Car12,0.4141396
Zdhhc14,0.6363167
Spata18,0.18264495
Tyrp1,0.021172145
Atoh8,0.32935473
Fam189a1,0.50597894
Hmgb4,0.0
Noto,0.010004342
Wfikkn2,0.24425122
Ppara,0.42087364
Sema3c,0.6384327
Arid3c,0.05436688
Ntng1,0.44194388
Ndst3,0.19267699
Hbb-bt,0.35739824
Cnpy1,0.022415433
Fam46c,0.20973894
Prg4,0.13132182
Col6a5,0.16006833
Pde8b,0.3802446
Rnase1,0.023431627
Zfp667,0.43778676
Ctss,0.07591418
Havcr1,0.05068996
Ptprt,0.48523632
Rarg,0.78965217
Car4,0.034964874
Mdga2,0.42228997
Nexn,0.42208293
Lrp2,0.28302637
Il2rb,0.030973783
Scin,0.21279295
Med12l,0.7873804
Zfp62,0.8838424
Nme9,0.0143249715
Itga1,0.47509673
Serpina3f,0.011499486
Art2b,0.0018794865
Ncor1,1.1138675
Klf1,0.11260265
Pmp22,0.6249779
RP23-217J11.6,0.029258033
Cdhr3,0.0544288
Kcnn4,0.15934707
Shh,0.050291922
Zfp316,0.36096606
