,Gli2_Gli1_Gli3,Gli2_Gli1,Gli1_Gli3,Gli2_Gli3,Gli1,Gli2,Gli3
Rbpj,0.04789687208290925,0.049726381004527705,0.0036829047388263767,0.03948016742529158,0.006424782156497008,0.04227936601938356,0.003921744363030035
Lcp2,0.015498639081803161,0.01924935296284782,0.0041243480946003405,0.030429642050647184,0.017963188210490248,0.0384340377000788,0.0059278521711828265
Mapk10,1.2262888586356662,0.831016108077222,0.4402360019374653,1.1727522009491795,0.04833274254440016,0.7741849554496361,0.3959466173860657
Pde4b,0.5310784691402578,0.46497006978273175,0.24957306503441812,0.3423134418894018,0.18531816442548912,0.27509943266964415,0.06503532644664535
Itpr2,0.12304031657640567,0.07124666748258525,0.14631554630847843,0.02598801109649257,0.09498542055502861,0.02596521535150792,0.05159608206101031
Lef1,0.5598324842800978,0.3341141912659907,0.46852861950569424,0.322817041052311,0.2392299716097688,0.09906942185380013,0.22727920578583535
Hif1a,0.016212208008975423,0.013929528594437855,0.012105114810478462,0.006061204112691233,0.00965815288654181,0.00416329491109802,0.0018417067636702505
Hes1,0.04049091250870325,0.013957706427098865,0.03742293125580542,0.04185374579158876,0.0003294044598973098,0.014248357319137619,0.03666078018190829
Fbln5,0.33981037403307257,0.32046734658065296,0.23386862900727526,0.12787822662041798,0.21624992361708853,0.1053576961816458,0.020796202777303187
Nrp2,0.06550655246347925,0.00891283974312564,0.03285904513945575,0.09086301745509644,0.025285952780810233,0.03359238088613232,0.0578065383619835
Tpm1,0.006168264488143921,0.003891649512124914,0.007948694134228102,0.00047672706441916394,0.00580828688623664,0.0018582626102102624,0.002189052830166813
Abca1,0.5192234417597055,0.49648471637730746,0.3618644602522123,0.18267280944750974,0.3387998727807096,0.15786763998775596,0.025385352788447686
Stat2,0.0014692382218019183,0.0033554225987708773,0.0020350935515478278,0.007782991787476706,0.006681063329315539,0.0033256407305446607,0.004298514703979249
F2,0.0019384980724937641,0.0008436056789442569,0.0017829396545922958,0.0036376755638335167,0.0009931811746650052,0.00015555849820419023,0.003482117145932049
Il1b,0.0018576329371850814,0.0018917179426885802,0.002130313072709323,0.003459628333093918,0.0016360804014123361,0.000255637559575494,0.0037323085143662832
Klf6,0.021499494798287062,0.002924867251048015,0.02593841030553764,0.013839783569761887,0.007370665417219487,0.004741725943629165,0.018574628009084975
Wnt6,0.08380703743073842,0.03472863115366898,0.04532650099788833,0.09013250803610305,5.060374931852782e-05,0.03921067756623685,0.04780247031067292
Abi3bp,1.004238038657319,0.4688385383983734,0.96433827439843,0.5592823918832905,0.4354660477877524,0.03166538869204174,0.5192655039737017
Anxa1,0.14635175495450248,0.15358984948915685,0.0326822706848029,0.10698169327417043,0.042809492652955965,0.1105281348936941,0.006244484151726683
Satb1,0.1507512427249936,0.17271680327856687,0.0011636030452250772,0.1285066908127798,0.022278575025874665,0.15049266386458318,0.021815856570188388
Camk4,0.806104604992364,0.618570480289675,0.5277473617755339,0.4660891174961638,0.34057571038817047,0.2771379410741647,0.18717163295776643
Ccnd2,1.0980949304080112,0.7899899130601854,0.7387109509424677,0.660468868334839,0.43052743575251,0.3557366459905237,0.30325171224651876
Preb,0.014587473278085558,0.0028264725176119845,0.009766899891019618,0.015617459148632485,0.001275505627920357,0.0039043645862244752,0.010940604556696874
Edil3,0.48147371039698816,0.3028338914221302,0.13365840957157352,0.5174280257354013,0.042126701095179846,0.34089708955922066,0.17563079840696996
Hgf,0.1504543211988992,0.16221487787141206,0.2799903780068729,0.13781199754744694,0.28888250274486316,0.1289942393520697,0.005248159587058505
Tcf7l2,3.2681144672405793,2.4215550262502314,2.4920889979407153,1.558485298823934,1.67157070562147,0.7293520244611365,0.8042478984336802
Arid4a,0.01208986070949395,0.004350458366957224,0.00849600420583467,0.011144109206782066,0.0008905829790896976,0.0032313186590146783,0.007676352242355934
Aqp9,0.06816898137724745,0.04335048727927696,0.025425576533401953,0.0676577573359922,0.0003354929936852036,0.04292712789338823,0.025002217147513214
P2rx7,0.09151759511305335,0.32565847580253326,0.0879662092744109,0.24933659280984904,0.33175788818242485,0.015050499322930936,0.24413494459586899
Fbn1,0.17576166153412962,0.10366495633669134,0.02062540627750149,0.26872968612492554,0.09446651654543772,0.19565703822831165,0.07409470220584348
Sla,0.1729547510300871,0.17178438827552972,0.19053528982332402,0.3573205411611604,0.18489246010277935,0.35756298851323765,0.005107803797707531
Csf1,0.03888626776506453,0.03205558290267315,0.03394419988886091,0.012428677528304266,0.026480208908704294,0.005705430408972728,0.007198228605004052
Ets2,0.0427013786994673,0.012226058905420332,0.07339417659366537,0.0004916899267326166,0.042918855847789025,0.030494230422789283,0.029879618331649968
Snai2,0.0007116317508166705,0.006881999821785604,0.004660320448121847,0.012835407356760179,0.012227916411624006,0.005363273740225144,0.00743741978168154
Smad1,0.1362439792847455,0.14044511697059087,0.043717233543413905,0.08910643198529164,0.04729880453920975,0.09319722984980436,0.003607032410426943
Foxc2,0.00408721341977811,0.006454175504722923,0.0033046930111268152,0.0013774943716659547,0.005600517050703484,0.0008989282533992865,0.0021988173142198403
Tgfb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fn1,0.06094027292633228,0.0846021234680499,0.11785264639546286,0.08411290515417899,0.1420363327236093,0.058714328777447776,0.02560241560810356
Lyn,0.6162333862644843,0.4707978132277541,0.5489564698304237,0.18439185410822023,0.4093397212502448,0.04361485155289615,0.13481753617682934
Meis2,1.7645736005618813,1.4618125653779486,0.9752961978275823,1.0610350496766923,0.6809720106622396,0.7661392190204902,0.28611614997869167
Marco,0.0010147353480912033,0.011057116059957066,0.0011080443369797818,0.006543293190213914,0.01082384358773562,0.00017495436668980635,0.006426657267196228
