,0
Zfp354c,0.7364122
Zfp746,0.5745843
Efnb3,0.27745903
Rpgrip1,0.2706913
Abca12,0.07972859
Cyb5a,0.6212361
Tmem40,0.0043236804
Cd36,0.05249388
En2,0.05229601
0610040J01Rik,0.25258014
Cftr,0.21952431
Tph1,0.019775324
Ano5,0.36669478
BC025920,0.07056607
Gm21411,0.02264798
Il23r,0.030504327
Krt10,0.15380102
Gpbp1,0.5743677
Gm11009,0.0
Ppy,0.0
Hydin,0.08214044
Slc5a12,0.03771041
Olfr60,0.005826741
Gm35216,0.013759924
Tbx1,0.023020463
AW822073,0.0011497069
L3mbtl3,0.47637588
Tcf12,0.6343184
Gm28047,0.03688836
Specc1,0.38530627
Ctsw,0.026317885
Gm37245,0.16801557
Klf17,0.003496118
Gm44810,0.23074079
Cadps,1.311045
Slc7a5,0.18860045
Brinp1,0.77162105
Tgfbr3,0.22210482
Prss32,0.076610416
Nr1h2,0.22388956
Slc13a1,0.040070977
Rptn,0.00064263627
Olfr191,0.00064262626
Foxn3,0.617961
Msx3,0.031782992
Igfbp7,0.037501454
Lilrb4a,0.011759358
Triml2,0.012251417
Adamtsl1,0.30162457
Zbtb39,0.19617784
Irx5,0.36520353
Amy2a1,0.009016641
Coro2a,0.43199763
Zfhx4,0.62612057
Crxos,0.015323835
Car10,0.59631884
Fmn1,0.144244
Cdh19,0.017872542
Cbr2,0.0026843725
Iqcj,0.45620504
A930011G23Rik,0.8305078
Sybu,0.40753123
Obox6,0.0006426009
Eng,0.03697921
Amn,0.09481793
Mc1r,0.013702041
Myh6,0.016928503
Ncf4,0.005607076
Mgll,0.3225986
Bin2,0.0071042827
Klf15,0.016182307
Zbtb42,0.0158589
Lypd5,0.01730647
Aplnr,0.02517573
Mrgprx2,0.0017494108
Gm44618,0.027329834
Zfp90,0.5893848
Lpin2,0.6898304
Fgd5,0.57768244
Plvap,0.057490606
Rslcan18,0.041642047
Zfp971,0.4240078
Zbtb17,0.3764448
Ccr2,0.01840541
Sulf1,0.06697614
