,0
Olfr720,0.017933456
Shox2,0.49974
Alox5,0.023534724
CH25-588N10.2,0.55481035
Pigr,0.011971233
Grm3,0.2962494
Ptchd4,0.3191902
Serpina1b,0.11620627
Cd163,0.025060164
Olfr76,0.023645954
Nxpe2,0.070742115
Otoa,0.24038608
Edar,0.080997
Lhcgr,0.117094286
Grik3,0.1511932
2210010C04Rik,0.020598905
Sell,0.010785864
Lhfpl3,0.3337396
Zfp512b,0.5892888
Itih2,0.18700616
Mep1b,0.0069626747
Thap7,0.43298817
Ptprj,0.529263
Zfp169,0.4859628
Mxd3,0.30661523
Cdc5l,0.84279495
4930455D15Rik,0.060868826
Zfp58,0.50534904
Gzf1,0.4863355
Cd209c,0.035420887
Defb4,0.0
Acpp,0.06578198
Zbtb7a,0.50101554
Hic2,0.3449643
Neat1,0.11890079
Zfp607a,0.43335682
Rapgef4,0.20514713
Pcsk2,0.20656142
Mmp12,0.015830493
Mobp,0.0074305334
Zfp521,1.0692819
Nfe2l1,0.5606514
Setdb2,0.597307
Nr5a2,0.2309116
Plagl2,0.44922283
Rbpms,0.54832655
Batf3,0.3169581
Lao1,0.0036939718
Evi2b,0.052441727
Krt90,0.017058702
Klre1,0.03794519
Pltp,0.39047575
Nhlh2,0.073427886
Gm5089,0.06151201
Oca2,0.056681935
Gsap,0.36697757
Unc5c,0.8115082
Zscan4e,0.0
Txk,0.07276985
Krtap15,0.0038118272
Lrrfip1,0.65032876
Lce1g,0.0009072678
Nr1d2,0.3612849
D630045J12Rik,0.97032326
Mafk,0.1266458
Dmbx1,0.05205886
Gm29478,0.17574249
Wbscr17,0.6384961
Pip,0.0
Trpv5,0.013148752
Olfr1264,0.0016027803
2010315B03Rik,0.6877231
Serpina6,0.1497776
Vip,0.02134695
Dock8,0.10511406
Igfbp2,0.5364709
Zic1,0.3980566
Caprin2,0.7907971
Lce3a,0.0076607005
Ecm1,0.1631645
Thy1,0.17200159
Olfr370,0.0050347857
Cpne4,0.21002874
Serpini2,0.0020045883
Zfp82,0.3495403
Bach1,0.7408434
Meox2,0.45125464
Ms4a6c,0.057546273
Prdm11,0.9594596
Nkain2,0.52896714
Tlr11,0.008864976
Klhl14,0.116089314
Dnajc2,0.52189636
Bpifb6,0.00849078
Scnn1g,0.028585909
Zscan26,0.8352765
Grin2a,0.35398898
Klk9,0.02050948
Scn11a,0.06886708
Setdb1,0.8176064
Sprr1b,0.013890561
Smad2,0.99781007
Sim2,0.3205379
Hcn1,0.4407061
Zfp354b,0.21134685
Lim2,0.00090739905
Pdzk1,0.03959315
Crebrf,0.75860894
Adgre1,0.059718207
Bglap3,0.010765923
Crb1,0.106128745
Car12,0.45811012
Zdhhc14,0.43868953
Spata18,0.053170025
Tyrp1,0.019804738
Atoh8,0.2766214
Fam189a1,0.3704831
Hmgb4,0.0
Noto,0.011803339
Wfikkn2,0.25120252
Ppara,0.40619585
Sema3c,0.7147078
Arid3c,0.010329499
Ntng1,0.6922994
Ndst3,0.41806108
Hbb-bt,0.29280278
Cnpy1,0.051560823
Fam46c,0.23978658
Prg4,0.14807731
Col6a5,0.2224184
Pde8b,0.32484293
Rnase1,0.019865
Zfp667,0.34769407
Ctss,0.052856304
Havcr1,0.039554086
Ptprt,0.5141274
Rarg,0.7022667
Car4,0.045430098
Mdga2,0.63143736
Nexn,0.6664521
Lrp2,0.25054872
Il2rb,0.048907634
Scin,0.22896773
Med12l,0.6160388
Zfp62,0.9960017
Nme9,0.027807701
Itga1,0.38817224
Serpina3f,0.011717676
Art2b,0.013375324
Ncor1,1.0717499
Klf1,0.070031114
Pmp22,0.5381452
RP23-217J11.6,0.029255122
Cdhr3,0.019532429
Kcnn4,0.0955896
Shh,0.044321287
Zfp316,0.40789196
Gm35315,0.22005296
Zkscan7,0.43862113
Krtdap,0.011370272
Il18r1,0.019123914
Sorcs3,0.5301946
Neurog2,0.10131294
Olfr124,0.0030649167
Sftpa1,0.0015202877
Art3,0.09345474
Dapk2,0.17195448
Gpld1,0.13529979
4930516K23Rik,0.024585582
Cngb3,0.024367088
Lhx6,0.22231823
Cdh18,0.4163002
Apol7c,0.0018146933
Cyp2f2,0.011137045
Olfr328,0.010733937
H2-Ab1,0.042938422
Gm14419,0.025059858
Aff4,1.0798258
Cd209e,0.0030607714
Olfr659,0.016501142
Gm6213,0.23868595
Hand2,0.26573893
Scx,0.19791089
Olr1,0.01723257
Skint6,0.08801819
Zfp804b,0.35719135
Tspan10,0.010802324
Zfp280b,0.41320518
Gm14306,0.24864028
Klk1b21,0.0043434836
Dlx5,0.21500921
Dcc,0.7527317
Tshb,0.037854467
Zfp607b,0.37171853
Rfxank,0.35594118
Timd4,0.022537693
Mta3,0.8302739
Gm28653,0.09384583
Igsf6,0.07857168
AI987944,0.4566703
Gm14308,0.00264938
Sp3,1.1629109
Vmn2r9,0.0040194113
Otp,0.0754036
Max,0.5244216
Sfrp5,0.025828838
Ly86,0.10208493
Krt75,0.019463997
Mafg,0.45130417
Prdm15,0.6974237
E2f7,0.81887263
Ankrd1,0.07842869
Cadps2,0.30131856
Crx,0.008966948
Irf8,0.09005448
Runx1,0.34707987
Msln,0.040441737
Lcn11,0.0055231345
Dmrtc2,0.04130938
Zkscan4,0.17736484
Foxk2,0.592796
Gm5771,0.0047075474
Scn9a,0.21194938
Ctcf,0.8670815
Sidt1,0.12663712
Tada2b,0.389355
Cd226,0.012781611
Mysm1,1.0471041
Gm44536,0.31672207
Cyp2t4,0.04383829
Gm14412,0.32945403
Dbp,0.16756174
Megf10,0.36338964
Dnah11,0.18979846
Clstn2,0.6050291
Gnrhr,0.0112802265
Gm42468,0.007675671
Flt3,0.01461002
Dapp1,0.15840101
Zfp532,0.91198075
Olig3,0.021778831
Shisa6,0.3096348
Krt1,0.028334737
Hsd17b3,0.034070805
Dnah10,0.0710524
Zglp1,0.019657226
Zfp386,0.7169061
Arhgdib,0.08547276
Olfr344,0.005716308
Ppargc1b,0.35794532
Rfx2,0.50640965
Smarce1,0.92868114
Zfp866,0.810191
Zfp354c,0.98692673
Zfp746,0.7415636
Efnb3,0.4145616
Rpgrip1,0.38657248
Abca12,0.0571942
Cyb5a,0.47790527
Tmem40,0.05231626
Cd36,0.17810169
En2,0.027828906
0610040J01Rik,0.13594607
Cftr,0.15075678
Tph1,0.042926
Ano5,0.18629153
BC025920,0.12961438
Gm21411,0.02326459
Il23r,0.017948065
Krt10,0.12412194
Gpbp1,1.0183401
Gm11009,0.0
Ppy,0.0062102694
Hydin,0.0872156
Slc5a12,0.076135926
Olfr60,0.015692927
Gm35216,0.021193638
Tbx1,0.13742982
