,0
Nkx2-3,0.08412724
Rhbdl3,0.20736223
Klk10,0.009009127
Itgb2,0.0388084
Tmod1,0.21615306
Gm9946,0.044431526
Gm14393,0.1329891
Krt8,0.0758221
Fndc1,0.15890089
Alcam,0.5081461
Prdm1,0.1462579
B4galnt3,0.07560728
5330413D20Rik,0.0
Gm6020,0.011675828
Zfp970,0.3262031
Adcy8,0.10931026
Gsc,0.04221747
Lyst,0.61258626
Ifi213,0.0031228685
Tnni3k,0.050065212
Mast4,0.7133999
Prox1,0.80215484
Zfp773,0.088490404
Tmem132c,0.39480773
Tnnt1,0.64413655
Aldh3b3,0.038557805
Krt73,0.02090549
Cap2,0.5977801
Fos,0.072905585
Sorcs1,0.509478
Slc7a14,0.0509748
Olfr653,0.0
Zbtb18,0.5652716
Foxj1,0.066932306
Apol10a,0.0056439326
RP23-297P22.1,0.0
Zfp759,0.3236968
Ubash3b,0.39282483
Serpinb11,0.0068027824
Scnn1b,0.030807607
Ppp2r2b,0.2551007
Zfp418,0.18084544
Nudt4,0.4909866
Zfp831,0.06507357
Nme2,0.03717146
Insm1,0.06160888
Ncf1,0.054618217
Zfp945,0.82727075
Mylpf,0.20783079
Zkscan3,0.93373495
Zfpm2,0.36429808
Myh2,0.05271509
Ak7,0.21176815
Bhlha15,0.0121530825
Cdh1,0.19476466
Slc4a10,0.08326981
Zfp174,0.28593126
Alk,0.3011943
Gm38353,0.12891525
Zic5,0.10802242
Cpa6,0.21470615
Klra2,0.044558305
Hmgb1,0.86443156
Fgf14,0.18411393
Thbs1,0.21199268
Chst4,0.0018717631
Lama2,1.166803
Celf4,0.29222006
Prr16,0.19868362
Stxbp5l,0.2744656
Cd3g,0.025861954
Hoxc8,0.31967452
Tecta,0.038925767
Mier3,0.92584205
Slfn14,0.045673557
Cpa3,0.046573557
Nckap1l,0.063359015
Fbxo32,0.2530234
Ccr9,0.1395212
Plbd1,0.08792089
Pnliprp2,0.028475003
Klf10,0.35488424
Sema3d,0.5581858
Slc16a10,0.24351135
Tbata,0.05751244
Bcl11a,0.80296344
Rfx4,0.12697563
Tmem174,0.0022295385
Lipm,0.025978362
RP24-409P7.1,0.028195987
Krt19,0.09750331
Olfr25,0.037745073
Hlf,0.27856278
Hba-x,0.2717727
Zfp575,0.100346416
Gm6999,0.039934322
Zfp503,0.3368212
Mir142hg,0.059411895
Slc1a2,0.27629438
Armc4,0.20388377
Zfp202,0.72783047
C1qc,0.035609912
Alox12e,0.017932372
Zfp141,0.77518684
Hoxd1,0.048296202
Gm14418,0.1168701
Vcam1,0.36579508
Olfr720,0.028991204
Shox2,0.2907184
Alox5,0.04895374
CH25-588N10.2,0.5717215
Pigr,0.02738758
Grm3,0.14031877
Ptchd4,0.3844444
Serpina1b,0.14253508
Cd163,0.010455718
Olfr76,0.0
Nxpe2,0.077264905
Otoa,0.43317574
Edar,0.07908064
Lhcgr,0.026792409
Grik3,0.1421238
2210010C04Rik,0.0010857643
Sell,0.021387717
Lhfpl3,0.23553753
Zfp512b,0.47743273
Itih2,0.19083461
Mep1b,0.046050653
Thap7,0.37623194
Ptprj,0.49374866
Zfp169,0.4553737
Mxd3,0.22633412
Cdc5l,0.8488539
4930455D15Rik,0.080684744
Zfp58,0.54059774
Gzf1,0.5917599
Cd209c,0.05061922
Defb4,0.023835102
Acpp,0.065332256
Zbtb7a,0.5025687
Hic2,0.6691728
Neat1,0.16026865
Zfp607a,0.42125893
Rapgef4,0.26483336
Pcsk2,0.24641927
Mmp12,0.021207185
Mobp,0.012424058
Zfp521,0.9500715
Nfe2l1,0.63745606
Setdb2,0.6141584
Nr5a2,0.19692884
Plagl2,0.70562816
Rbpms,0.24744834
Batf3,0.13729173
Lao1,0.008998938
Evi2b,0.07114941
Krt90,0.04209247
Klre1,0.033393737
Pltp,0.28851
Nhlh2,0.081843175
Gm5089,0.07024184
Oca2,0.019658001
Gsap,0.2256729
Unc5c,0.6294857
Zscan4e,0.0
Txk,0.04231851
Krtap15,0.0010856343
Lrrfip1,0.56046087
Lce1g,0.0
Nr1d2,0.5825724
D630045J12Rik,0.90772074
Mafk,0.18984027
Dmbx1,0.053179614
Gm29478,0.34547684
Wbscr17,0.42282033
Pip,0.023492515
Trpv5,0.03707602
Olfr1264,0.030316403
2010315B03Rik,0.7100687
Serpina6,0.18351035
Vip,0.008335594
Dock8,0.07369759
Igfbp2,0.97773165
Zic1,0.46539745
Caprin2,0.71582335
Lce3a,0.0054708095
Ecm1,0.24702309
Thy1,0.047737796
Olfr370,0.04143079
Cpne4,0.21446602
Serpini2,0.025033891
Zfp82,0.55866915
Bach1,0.73721164
Meox2,0.45781723
Ms4a6c,0.043935895
Prdm11,0.79552513
Nkain2,0.36626047
Tlr11,0.0
Klhl14,0.11797015
Dnajc2,0.74231213
Bpifb6,0.08488057
Scnn1g,0.020526886
Zscan26,0.8766775
Grin2a,0.55554837
Klk9,0.004025743
Scn11a,0.07203652
Setdb1,0.9238439
Sprr1b,0.0017201242
Smad2,0.94496894
Sim2,0.39283386
Hcn1,0.17388381
Zfp354b,0.2209843
Lim2,0.004552411
Pdzk1,0.09259374
Crebrf,0.5571121
Adgre1,0.05865151
Bglap3,0.0010855625
Crb1,0.12741217
Car12,0.39419442
Zdhhc14,0.3440384
Spata18,0.04737595
Tyrp1,0.012135371
Atoh8,0.4825972
Fam189a1,0.40937978
Hmgb4,0.0010856522
Noto,0.0
Wfikkn2,0.23968619
Ppara,0.30788165
Sema3c,0.57016236
Arid3c,0.0056679742
Ntng1,0.42288968
Ndst3,0.22068341
Hbb-bt,0.16024145
Cnpy1,0.05036368
Fam46c,0.21798359
Prg4,0.13106795
Col6a5,0.0753415
Pde8b,0.15619376
Rnase1,0.007523466
Zfp667,0.63563734
Ctss,0.05890218
Havcr1,0.03144568
Ptprt,0.55146956
Rarg,0.33386725
Car4,0.029981608
Mdga2,0.5459683
Nexn,0.57503885
Lrp2,0.11230916
Il2rb,0.019609755
Scin,0.08544845
Med12l,0.762527
Zfp62,1.0515212
Nme9,0.04912688
Itga1,0.30561247
Serpina3f,0.0035988619
Art2b,0.020771198
Ncor1,1.239946
Klf1,0.05195651
Pmp22,0.56004494
RP23-217J11.6,0.040693887
Cdhr3,0.11534068
Kcnn4,0.10391689
Shh,0.07683883
Zfp316,0.3146207
Gm35315,0.2924881
Zkscan7,0.31760582
Krtdap,0.0076958495
Il18r1,0.018809067
Sorcs3,0.45279092
Neurog2,0.024899488
Olfr124,0.024842203
Sftpa1,0.0118103195
Art3,0.1542392
Dapk2,0.61675775
Gpld1,0.18089223
4930516K23Rik,0.024959356
Cngb3,0.040491976
Lhx6,0.13411584
Cdh18,0.32467625
Apol7c,0.0
Cyp2f2,0.009782778
Olfr328,0.002200139
H2-Ab1,0.028676836
Gm14419,0.027832536
Aff4,0.9598026
Cd209e,0.0
Olfr659,0.015806938
Gm6213,0.06978325
Hand2,0.11498533
Scx,0.1944248
Olr1,0.018123765
Skint6,0.107344456
Zfp804b,0.2303533
Tspan10,0.032089446
Zfp280b,0.50052255
Gm14306,0.28620306
Klk1b21,0.0
Dlx5,0.072702624
Dcc,0.46156713
Tshb,0.04250562
Zfp607b,0.4171762
Rfxank,0.3521128
Timd4,0.039309744
Mta3,0.65786946
Gm28653,0.358913
Igsf6,0.065049194
AI987944,0.65408486
Gm14308,0.0
Sp3,0.96227413
Vmn2r9,0.0010855895
Otp,0.10063721
Max,0.65767974
Sfrp5,0.04535217
Ly86,0.044267684
Krt75,0.01807667
Mafg,0.3987808
Prdm15,0.84087765
E2f7,0.8091134
Ankrd1,0.13089451
Cadps2,0.3547546
Crx,0.042239405
Irf8,0.07116164
Runx1,0.30420715
Msln,0.013709322
Lcn11,0.0
Dmrtc2,0.03533337
Zkscan4,0.07745194
Foxk2,0.86625963
Gm5771,0.0
Scn9a,0.13645895
Ctcf,0.89239025
Sidt1,0.069564775
Tada2b,0.39653236
Cd226,0.043571
Mysm1,0.99857444
Gm44536,0.2058648
Cyp2t4,0.09685301
Gm14412,0.25098333
Dbp,0.13067609
Megf10,0.8670242
Dnah11,0.15253258
Clstn2,0.38078412
Gnrhr,0.026453057
Gm42468,0.06874045
Flt3,0.044875428
Dapp1,0.1165927
Zfp532,0.8329348
Olig3,0.03260908
Shisa6,0.29733565
Krt1,0.058108002
Hsd17b3,0.023007035
Dnah10,0.15334289
Zglp1,0.05801585
Zfp386,0.79546493
Arhgdib,0.12806247
Olfr344,0.0037475869
Ppargc1b,0.7530013
Rfx2,0.40847152
Smarce1,0.95139563
Zfp866,0.74800855
Zfp354c,1.0027665
Zfp746,0.843848
Efnb3,0.15760265
Rpgrip1,0.49938914
Abca12,0.050484512
Cyb5a,0.33856562
Tmem40,0.07716707
Cd36,0.17570233
En2,0.062997304
0610040J01Rik,0.30300328
Cftr,0.14804123
Tph1,0.03662957
Ano5,0.63676167
BC025920,0.20099288
Gm21411,0.023531413
Il23r,0.012609531
Krt10,0.24424845
Gpbp1,1.2146863
Gm11009,0.0
Ppy,0.0010856647
Hydin,0.20562343
Slc5a12,0.07929628
Olfr60,0.0021715008
Gm35216,0.011060814
Tbx1,0.22847275
AW822073,0.0
L3mbtl3,0.9313404
Tcf12,1.2788831
Gm28047,0.071943626
Specc1,0.43605947
Ctsw,0.059142303
Gm37245,0.100355215
Klf17,0.0021464245
Gm44810,0.082840994
Cadps,0.3057997
Slc7a5,0.5790891
Brinp1,0.3280261
Tgfbr3,0.61725855
Prss32,0.05514018
Nr1h2,0.34301612
Slc13a1,0.023209823
Rptn,0.0
Olfr191,0.0047894097
Foxn3,0.8521847
Msx3,0.03943688
Igfbp7,0.18674532
Lilrb4a,0.025053354
Triml2,0.009698709
Adamtsl1,0.47629255
Zbtb39,0.41330197
Irx5,0.2840674
Amy2a1,0.0
Coro2a,0.1108837
Zfhx4,1.0652465
Crxos,0.012435868
Car10,0.20439994
Fmn1,0.24589905
Cdh19,0.14140207
Cbr2,0.014314912
Iqcj,0.1722887
A930011G23Rik,0.52032727
Sybu,0.24262287
Obox6,0.029199658
Eng,0.14391182
Amn,0.05303029
Mc1r,0.009787341
Myh6,0.115083046
Ncf4,0.037690546
Mgll,0.23666196
Bin2,0.060011387
Klf15,0.18640606
Zbtb42,0.05204812
Lypd5,0.032123458
Aplnr,0.09030056
Mrgprx2,0.0047123567
Gm44618,0.06902964
Zfp90,0.69635487
Lpin2,0.9524884
Fgd5,0.1635714
Plvap,0.111592084
Rslcan18,0.1114863
Zfp971,0.5684659
Zbtb17,0.50553536
Ccr2,0.018991224
Sulf1,0.54049397
Clcnkb,0.021249752
Cd160,0.047175396
Bpifb3,0.025207404
Cdkn1c,0.4750898
