,0
Fcrlb,0.011368425
Trf,0.24386269
Zfp988,0.029790908
Gm30978,0.0032417525
BC049730,0.0022486486
Zfp41,0.29642516
Rerg,0.37920827
Ppm1h,0.3013328
Hey1,0.1426616
Rap1b,0.7118259
Srgn,0.06028706
Gm45455,0.20233719
1700027J07Rik,0.1726173
Usf3,0.8869308
Vav3,0.38754088
Slc12a1,0.023222279
Prkg1,0.72656494
Nr6a1,0.48786768
Gm13371,0.0012268018
Apob,0.21116506
Rhoh,0.33934185
Hsf2,0.9118097
Pbx2,0.41221714
Shisa9,0.33662543
Has2,0.24937914
Prdm4,0.4789768
Vmn1r220,0.0
Sall2,0.3420029
Adamts16,0.24592184
Tmprss11f,0.027004989
Neurod2,0.06611388
Ikzf2,0.50979954
Phb,0.5145675
Hoxa2,0.18708816
Ksr2,0.30033514
Olfr32,0.0021579233
Camta1,0.92508113
Fabp4,0.020090561
Mnx1,0.008125138
Slc34a1,0.029273557
Foxl1,0.06745664
Ndst4,0.47309056
Cd93,0.058241405
Gm20754,0.15631978
Fam25c,0.0012266107
Gbp8,0.15217808
Zbtb7c,0.26767164
Adamts5,0.51126546
Hesx1,0.0043608155
Zfp750,0.046155896
Tspan8,0.08775283
Asic2,0.16451527
Nefl,0.2162542
Gm4724,0.0048554544
Zfp53,0.5306972
E2f2,0.43844336
Nr4a2,0.27088082
Zxdc,0.5723142
Bpifb9a,0.001372988
Gm10542,0.0030856987
Zfp248,0.7109535
Vmn2r65,0.01807311
Hoxa6,0.29131484
Ccr7,0.07667937
Vcan,0.7525494
Zfp612,0.4880478
Adgrb3,0.543374
Tshz3,0.6568811
Nrros,0.10839784
Gabrb3,0.24896957
Igfbp1,0.16899234
Tcfl5,0.10132977
Purg,0.8417114
Hmha1,0.10027436
Slc22a23,0.46223944
Zfp426,0.7391802
Ror1,0.6612736
Bpifc,0.037269074
Slc44a5,0.36113688
Rax,0.034009077
Cd7,0.0073455526
Tenm2,0.31169906
Zfp287,0.54882675
Neurod1,0.032640923
Slco2b1,0.2096153
Nfatc4,0.54073906
Myom1,0.5191698
Mlxipl,0.13567552
Gatad2b,0.9132769
Pmel,0.034706846
Tcf4,0.81430304
Gm2026,0.004535702
Sycn,0.0012269906
Pirb,0.021069657
Hoxc5,0.426005
Col25a1,0.81419325
Epsti1,0.035164356
5830411N06Rik,0.010529664
Lyz1,0.01729819
Pomc,0.095289774
Odam,0.0044767843
Mga,0.96134955
Fli1,0.46243036
Zfp930,0.6657312
Bmp6,0.14157511
Galnt18,0.42627376
Zbed4,0.72417134
Spic,0.040680785
Cxcl14,0.20249192
Mybpc3,0.12980928
Guca2a,0.03345586
Tcl1b1,0.008365358
Gm5483,0.010981961
Ms4a8a,0.01150944
C1qb,0.09997305
Olfr1056,0.008076854
Zfp931,0.40066308
Irx1,0.2075586
Zfp956,0.4179577
Zfp715,0.58773077
Rgs7,0.23710959
Zfp688,0.21458237
Tbx19,0.011754018
Atf4,0.429381
Zfp280d,1.0717356
Vmn1r71,0.005880426
Cabs1,0.0012267964
Zscan4-ps3,0.0047890316
Zfp13,0.32952484
Lama4,0.5860581
Pdgfd,0.6615869
Grid1,0.57190067
Sgcz,0.2998419
Zfp697,0.6238671
Cpb1,0.04592858
Gm29106,0.050439946
Slamf7,0.010244516
Egfr,0.6282726
Apod,0.17217289
Gm10778,0.26962286
Ush2a,0.13695993
Bcl2,0.34558597
Pde3a,0.59772784
Wdhd1,0.62124133
Egr2,0.053464975
Slc22a4,0.054742362
Trpm8,0.07042299
Arid4b,1.0117277
Zfp958,0.58203125
Kynu,0.14701633
Csde1,0.9791449
Isl1,0.22700575
Adnp,0.9061037
Hnf1a,0.03301881
Lmo7,0.50773007
Zfp541,0.05366811
Prdm5,0.81541383
A730036I17Rik,0.03237355
Oxgr1,0.038279563
Tg,0.13363938
Mpz,0.028858151
Lipk,0.035001732
Slc36a2,0.057308763
Col18a1,0.4560744
4933405E24Rik,0.019383822
Olfr1342,0.0092135845
Tfap2e,0.053271443
Fpr3,0.008974849
Gatad1,0.676595
Tulp2,0.17019227
Serpinf2,0.17496225
Zbtb32,0.045092113
Nfx1,0.95780575
Pik3cd,0.16674563
Ctrb1,0.029403336
Mkx,0.43625593
Pla2r1,0.31768534
Mpl,0.06854694
Sgpp2,0.1732121
Fgf8,0.03199758
Slc17a6,0.06543406
Sp7,0.07089917
Zfp965,0.017707203
Rfx6,0.0308733
Kcnj6,0.09933485
Igll1,0.012553679
Prkcb,0.26462016
Mmp7,0.0012268034
Zfp28,0.47247434
Tmtc1,0.63737386
Bclaf1,0.9414339
Cd86,0.052002516
Six5,0.25221375
Kcnh8,0.08593688
Nr1i3,0.058288846
Nkx2-4,0.0056429785
Mylk4,0.55316395
Gif,0.010580215
Gm4208,0.028795086
Zfp825,0.43619427
Sprr3,0.0034023367
Trdn,0.3818756
Synpo2l,0.39402476
Gm11375,0.045981824
Dbx1,0.10766361
Zfp784,0.16325551
Ano1,0.3116992
C1qtnf7,0.44080666
A830018L16Rik,0.310301
Carhsp1,0.41423434
Dlx2,0.04383895
Zfp599,0.35027987
Myef2,0.9041122
Cfap43,0.5299896
Rcor1,0.8719406
Phox2a,0.04844659
Ctsk,0.29293257
Zfp629,0.45215425
Tet2,0.92623246
Zfp579,0.30667377
Ghr,1.0623816
Grid2,0.226507
Hoxc6,0.4756534
Itgal,0.04420493
Aqp2,0.011577738
Crygn,0.030875301
Muc5b,0.011540647
Zfp850,0.4571797
Myl1,0.5317728
Gm10770,0.0012269099
Irx6,0.06755251
Crem,0.7573129
Ccdc3,0.3391893
Postn,0.4971137
Nkx2-3,0.08752182
Rhbdl3,0.15274636
Klk10,0.025397439
Itgb2,0.025139248
Tmod1,0.42438328
Gm9946,0.018158987
Gm14393,0.12689243
Krt8,0.09577255
Fndc1,0.3234589
Alcam,0.6729489
Prdm1,0.1145588
B4galnt3,0.07689956
5330413D20Rik,0.0012267693
Gm6020,0.0048957346
Zfp970,0.343532
Adcy8,0.11005957
Gsc,0.14018981
Lyst,0.4991197
Ifi213,0.005024251
Tnni3k,0.1219134
Mast4,0.8541315
Prox1,0.6598603
Zfp773,0.16424029
Tmem132c,0.31576464
Tnnt1,0.58577645
Aldh3b3,0.0574705
Krt73,0.008291324
Cap2,0.70423466
