,Scn10a,Scn11a,Scn7a,Scn9a,Scn10a_Scn11a,Scn10a_Scn7a,Scn10a_Scn9a,Scn11a_Scn7a,Scn11a_Scn9a,Scn7a_Scn9a,Scn10a_Scn11a_Scn7a,Scn10a_Scn11a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn7a_Scn9a
Scn11a,3.3974648e-06,0.0,1.6324222e-05,-2.2113323e-05,0.0,2.0645559e-05,-1.8909574e-05,0.0,0.0,-4.6789646e-06,0.0,0.0,-1.5646219e-06,0.0
Setdb1,-7.987022e-06,-0.00028705597,-3.8146973e-05,0.00051546097,-0.00029563904,-4.1604042e-05,0.0005052686,-0.00032126904,0.00022423267,0.0004761219,-0.00032556057,0.00021290779,0.00046730042,0.00018823147
Sprr1b,-1.0233372e-05,9.402633e-06,1.5102327e-05,-6.596744e-05,-1.5236437e-06,4.2021275e-06,-7.614866e-05,2.4959445e-05,-5.2649528e-05,-5.0541013e-05,1.3142824e-05,-6.376952e-05,-6.149337e-05,-3.6705285e-05
Smad2,-0.00013023615,-0.0008895993,-0.00023978949,0.00061398745,-0.0010214448,-0.00036126375,0.00048536062,-0.0011259913,-0.00026756525,0.000367105,-0.0012484193,-0.00039964914,0.00024420023,-0.00051146746
Sim2,-3.9607286e-05,0.0002963841,0.00014558434,-0.00012359023,0.00024923682,0.00010702014,-0.00016582012,0.00044342875,0.00017532706,2.2828579e-05,0.00039711595,0.00012561679,-1.7940998e-05,0.00032281876
Hcn1,0.0001475811,-0.0007716119,-0.0005697906,0.0021668375,-0.0006381273,-0.00040832162,0.002303034,-0.0013402104,0.0014117658,0.0015798509,-0.0011905134,0.0015332997,0.0017219484,0.0008275211
Zfp354b,-5.0872564e-05,0.00019037724,2.8923154e-05,-0.00017467141,0.0001398474,-2.4676323e-05,-0.00021737814,0.00021994114,1.1593103e-05,-0.00014802814,0.00016647577,-3.053248e-05,-0.00019237399,3.8936734e-05
Lim2,-3.5231933e-06,3.7983526e-05,5.068211e-05,-0.00012878934,3.4091994e-05,4.6934932e-05,-0.00013243221,8.955598e-05,-9.249803e-05,-7.899571e-05,8.548703e-05,-9.649014e-05,-8.303858e-05,-4.1652936e-05
Pdzk1,5.297363e-06,-2.2165477e-05,-1.5974045e-05,1.0855496e-05,-1.6786158e-05,-1.0676682e-05,1.6056001e-05,-3.825128e-05,-1.1123717e-05,-4.4927e-06,-3.2953918e-05,-5.7145953e-06,9.313226e-07,-2.6635826e-05
Crebrf,0.0004926324,0.00071930885,-0.0002606511,-0.00012725592,0.0012122989,0.00023895502,0.00036549568,0.0004631877,0.0005995631,-0.00038784742,0.0009626746,0.0010926127,0.000110685825,0.00034356117
Adgre1,4.362315e-06,8.996576e-06,-2.6375055e-06,-2.6870519e-05,1.2435019e-05,1.7471611e-06,-2.3268163e-05,6.2547624e-06,-1.8190593e-05,-2.913177e-05,9.801239e-06,-1.51358545e-05,-2.5521964e-05,-2.0455569e-05
Bglap3,8.6454675e-06,1.6706064e-05,1.0489486e-05,-9.119976e-05,2.5073066e-05,1.8927269e-05,-8.1969425e-05,2.7423725e-05,-7.444993e-05,-8.071121e-05,3.558956e-05,-6.5429136e-05,-7.164851e-05,-6.383471e-05
Crb1,-4.0329993e-05,-4.9844384e-06,1.0110438e-05,-2.5250018e-05,-4.4949353e-05,-3.0301511e-05,-6.619096e-05,5.2154064e-06,-3.159046e-05,-1.5333295e-05,-3.4809113e-05,-7.208437e-05,-5.6259334e-05,-2.1331012e-05
Car12,1.7881393e-07,-1.5854836e-05,-0.00013762712,0.00021272898,-1.6152859e-05,-0.00014007092,0.00020819902,-0.0001514554,0.00020122528,7.6532364e-05,-0.00015449524,0.00019603968,6.890297e-05,6.753206e-05
Zdhhc14,5.120039e-05,0.00073829293,-9.4652176e-05,0.0012376308,0.00079351664,-4.386902e-05,0.0012812316,0.0006406009,0.0019997358,0.0011503696,0.0006954074,0.002046585,0.0011922419,0.0019108355
Spata18,-7.1525574e-06,9.834766e-07,6.377697e-06,-2.425909e-05,-5.64754e-06,-7.1525574e-07,-3.1024218e-05,7.390976e-06,-2.3469329e-05,-1.8298626e-05,7.748604e-07,-2.9623508e-05,-2.5004148e-05,-1.7434359e-05
Tyrp1,1.1546537e-05,2.3185275e-05,-5.1837415e-06,-3.8964674e-05,3.4611672e-05,6.1197206e-06,-2.8198585e-05,1.8792227e-05,-1.6542152e-05,-4.398264e-05,2.9973686e-05,-5.5935234e-06,-3.3441e-05,-2.0938925e-05
Atoh8,-5.6922436e-06,3.0517578e-05,-1.7166138e-05,-7.5519085e-05,2.4437904e-05,-2.2917986e-05,-8.136034e-05,1.3589859e-05,-4.5239925e-05,-9.059906e-05,7.599592e-06,-5.1409006e-05,-9.6440315e-05,-6.0409307e-05
Fam189a1,-0.000446558,-0.00079345703,-0.00015842915,-0.0007972121,-0.0012335777,-0.00060635805,-0.0012501478,-0.0009446144,-0.001609087,-0.0009572506,-0.0013870001,-0.0020551682,-0.0014175773,-0.0017608404
Hmgb4,-4.681712e-05,0.00013716752,2.4098437e-05,-1.7510727e-05,8.749869e-05,-2.2528693e-05,-6.533321e-05,0.00016042404,0.00011931453,6.06291e-06,0.00011078501,6.8815425e-05,-4.169019e-05,0.00014175288
Noto,3.7327409e-06,-7.683411e-07,1.9762665e-06,-1.5925616e-07,2.685003e-06,4.7972426e-06,1.8579885e-06,1.2265518e-06,9.9651515e-08,2.0032749e-06,3.8002618e-06,1.8482096e-06,3.2084063e-06,2.2924505e-06
Wfikkn2,-0.00020053983,0.0004145205,0.00019195676,-0.00065258145,0.00021070242,-1.32620335e-05,-0.0008505285,0.00060769916,-0.00023809075,-0.00046145916,0.00039875507,-0.00043860078,-0.0006649792,-4.476309e-05
Ppara,-3.3676624e-06,-0.000103354454,-0.00038805604,0.0007942915,-0.000105023384,-0.0003902614,0.0007907152,-0.0004905164,0.0006929338,0.000402987,-0.00049111247,0.00069096684,0.0004005134,0.00030195713
Sema3c,0.00047045946,-0.00044745207,-1.2993813e-05,-0.00288558,5.6028366e-06,0.00048828125,-0.0023969412,-0.00044304132,-0.003346026,-0.002874434,4.1007996e-05,-0.0028774738,-0.0023695827,-0.0033165216
Arid3c,-1.2274832e-06,5.1632524e-06,3.0361116e-06,-4.345551e-06,4.1015446e-06,1.7993152e-06,-5.9548765e-06,8.156523e-06,8.34465e-07,-1.3485551e-06,7.1041286e-06,-6.7055225e-07,-2.9616058e-06,3.7755817e-06
Ntng1,-0.0011281967,0.0058038235,0.0023069382,-0.005683899,0.004684925,0.0012009144,-0.0068645477,0.008113384,6.246567e-05,-0.0033948421,0.007018566,-0.0011110306,-0.004559517,0.0023536682
Ndst3,4.1365623e-05,0.002840042,0.00055503845,0.00029706955,0.002891481,0.00059854984,0.00033277273,0.0034040213,0.003111899,0.00085276365,0.0034570694,0.0031582713,0.0008894205,0.0036770701
Hbb-bt,2.9370189e-05,0.00011385977,-6.3478947e-06,7.557869e-05,0.00014212728,2.1860003e-05,0.00010420382,0.00010731816,0.00018833578,6.882846e-05,0.00013419986,0.00021626055,9.703636e-05,0.00018200278
Cnpy1,-2.199784e-05,-2.0362437e-05,-4.0903687e-06,-1.9069761e-05,-4.207343e-05,-2.7175993e-05,-4.1071326e-05,-2.4527311e-05,-3.875047e-05,-2.3461878e-05,-4.7352165e-05,-6.0562044e-05,-4.6070665e-05,-4.3231994e-05
Fam46c,-6.4745545e-06,-9.294599e-05,-3.0837953e-05,-3.4205616e-05,-9.980798e-05,-3.6008656e-05,-3.8556755e-05,-0.00012375414,-0.00012624264,-6.490201e-05,-0.00012935698,-0.0001309216,-6.764382e-05,-0.00015697628
Prg4,1.1771917e-06,3.837049e-06,-4.246831e-07,-2.7865171e-06,4.3958426e-06,7.674098e-07,-1.7881393e-06,3.3974648e-06,1.013279e-06,-3.2112002e-06,3.9711595e-06,1.3485551e-06,-2.168119e-06,5.5879354e-07
Col6a5,-1.9654632e-05,0.00015963614,1.9699335e-05,-2.5972724e-05,0.00013892353,-7.4505806e-08,-4.5612454e-05,0.00017954409,0.00013150275,-7.197261e-06,0.00015871227,0.00011084974,-2.6911497e-05,0.00015056133
Pde8b,2.1457672e-05,0.00037655234,-0.0008085966,0.00041022897,0.00039994717,-0.00079116225,0.0004362464,-0.00043177605,0.00079494715,-0.00039857626,-0.00041309,0.00082296133,-0.00037819147,-1.3113022e-05
Rnase1,1.5102327e-05,-3.8867816e-05,-8.577481e-06,-4.306063e-05,-2.3994595e-05,7.882714e-06,-3.074296e-05,-4.761666e-05,-8.058734e-05,-5.0317496e-05,-3.1352043e-05,-6.855279e-05,-3.682077e-05,-8.766167e-05
Zfp667,8.571148e-05,8.356571e-05,5.364418e-06,0.00021004677,0.00016903877,9.226799e-05,0.0002939701,8.85129e-05,0.00029408932,0.00021499395,0.00017529726,0.00037777424,0.00029951334,0.00029879808
Ctss,2.078712e-06,1.8779188e-05,-1.731515e-05,-8.1088394e-05,2.047047e-05,-1.5333295e-05,-7.9229474e-05,1.5050173e-06,-6.41197e-05,-9.604171e-05,3.1217933e-06,-6.2443316e-05,-9.442121e-05,-7.89091e-05
Havcr1,-0.0001594387,0.00023820996,0.00022640452,-0.0004268624,7.83205e-05,6.884709e-05,-0.0005782284,0.0004650317,-0.00018963963,-0.00020307302,0.0003064163,-0.00034073368,-0.00035277754,3.4302473e-05
Ptprt,-0.0016513467,0.0019146204,-0.0009829998,0.001519978,0.00025075674,-0.0026182532,-0.0001501441,0.00092858076,0.0034262538,0.0005405545,-0.000721097,0.0017417669,-0.0011163354,0.002440393
Rarg,0.0009841919,0.0006864071,0.00048661232,-0.002385378,0.0016802549,0.001485765,-0.0014224052,0.0011770725,-0.0017237067,-0.00190413,0.0021861792,-0.0007522106,-0.00092965364,-0.0012358427
Car4,5.297363e-06,4.916638e-05,-3.5762787e-07,-2.3432076e-05,5.429238e-05,4.7162175e-06,-1.8171966e-05,4.896149e-05,2.5741756e-05,-2.4430454e-05,5.3856522e-05,3.091991e-05,-1.9382685e-05,2.4858862e-05
Mdga2,-0.006657243,0.02154398,0.0013301373,-0.008233786,0.014868498,-0.0052661896,-0.01494658,0.022874594,0.0132443905,-0.0069174767,0.01625657,0.006511569,-0.01358068,0.014558792
Nexn,0.00017672777,-0.0008252263,-0.00029277802,4.428625e-05,-0.00064879656,-0.00011467934,0.0002297163,-0.0011140108,-0.000777483,-0.00025230646,-0.00093615055,-0.0005925894,-6.663799e-05,-0.0010704398
Lrp2,1.5430152e-05,3.2536685e-05,-7.763505e-06,5.751848e-06,4.6640635e-05,7.7039e-06,2.0578504e-05,2.488494e-05,3.9726496e-05,-2.0191073e-06,3.8981438e-05,5.2943826e-05,1.2822449e-05,3.2112002e-05
