,Gli2_Gli1_Gli3,Gli1_Gli3,Gli2_Gli3,Gli2_Gli1,Gli3,Gli1,Gli2
Vegfc,0.860963094586324,0.7974524874126199,0.397788616985461,0.5556554876245158,0.33225050311874466,0.48845045342534854,0.06636354860326063
Slc2a1,0.2390380579784444,0.15440973856355583,0.17924199060214765,0.14486818930348394,0.09769500076520592,0.05827810324506199,0.08497629350767619
Krt18,0.09206282211085134,0.09938887740735478,0.05027185832935068,0.028642568361771654,0.05596187628359963,0.040503792673633084,0.010489844708663248
Meis1,1.173791521296068,0.9989938043617338,0.33318852039364133,1.0057480609966736,0.16886781442743748,0.8279189644456126,0.16603584258556855
Wnt2,1.8131048661890616,1.6844822322046034,0.46088038991943336,1.4467005696814121,0.34906313822137564,1.3208967456486318,0.11121705253792512
Fbln2,0.4089845417270235,0.20487209138816292,0.0826948537051696,0.705832855701664,0.2879272905332003,0.49714303332966564,0.21091034804275477
Tfdp1,0.21482246046418377,0.13139897260891412,0.18405571712459912,0.10950895908400701,0.09969746164349479,0.0234430735567542,0.08577146527631617
Egr3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ly6e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2f8,0.08590820071491181,0.16361481580824405,0.011125267477311905,0.001133074710207303,0.08624871127075087,0.07906278692053674,0.07578684977679888
Jun,0.00014301184184608982,0.0003953856787375698,0.0003617358319368701,0.00041221058802415214,0.0005804597938001154,0.0002271364447340715,0.0002271364447340715
Col3a1,1.8379747479890032,2.4165325000159683,1.8513222475672466,0.5047880116821736,2.400721531652746,0.0518673020122931,0.528190965139465
Nrcam,1.4186517266912002,1.0473956660969752,0.5725308646797223,1.1893061372497185,0.1966799804794699,0.819740896620539,0.3775907603920715
Ros1,0.24146500013225075,0.1960037690277281,0.0020638983284694437,0.2987437308966149,0.052429675952259135,0.25192320614939856,0.0481243385972316
Spock1,2.689450161733276,2.8050303693272345,1.5526059379412978,1.0363087578970638,1.6574399070636268,1.1728791345065088,0.12046271825565577
Ssrp1,0.06434483420209865,0.1127050404500451,0.011903056165036036,0.0010342453045214838,0.06314437145551623,0.04733519145867177,0.0512413152904802
Slamf1,0.018547929421973676,0.03474119997643114,0.014566959670464468,0.013429539282328175,0.03144866809151146,0.002683912377401747,0.016432727506468046
Atf3,0.0037624296563019332,0.0016592081567062863,0.0043154991115718355,0.0015968904230109955,0.0020798524148047315,0.0005530693507181919,0.002251226051777144
Cxcr6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id3,0.000720281243819861,0.00047095314330439524,6.9257811637612795e-06,0.0009211289352162245,0.000290882803300598,0.0006510234368300612,0.00029780860259083047
Col1a2,0.7263210641308064,0.8913076130954828,0.7816273797503511,0.18321483253636492,0.9370634930980096,0.03138844965663011,0.14290948450899962
Myc,0.0015681182382920765,2.489076561647144e-05,0.0029951886614750546,0.0004812214645019365,0.0018916981957605812,0.0018834012523589404,0.0010785998582283488
Fap,1.5385671620842523,1.667224565378092,1.3392191105895233,0.13026402643758814,1.4617227414837037,0.2535708726381379,0.1177698107911128
Lamp3,0.1928603531203083,0.2245234703177016,0.12727103169218237,0.0322515173960894,0.16178060472934133,0.06284846542670769,0.03648600570957049
Clu,0.4531216785089114,0.354466986096162,0.23879497030249863,0.295896080924166,0.14532279890298214,0.203027118818399,0.0861316893497794
Cdkn1a,0.0012119791505221362,0.0008214525373621526,0.0015957725557184557,0.0019391666408354177,0.0013062441704594922,0.0009359172354135308,0.00022219617910192022
Plg,0.10901036925955829,0.10304667686961153,0.07648188781971589,0.04117748602254414,0.07014752405749809,0.036482312358922256,0.005914270056243706
Col5a2,3.0335432777862525,3.129126657935706,2.817012698523357,0.18503637623772234,2.8971188281378377,0.27006417844840896,0.07343604359806735
Cebpb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gli1,0.0,0.0,0.040580711748944426,0.0,0.070607764839568,0.0,0.031044398601683735
Acta2,0.5946888654673059,0.39100896976146354,0.2854551733230011,0.5143102689650325,0.08027985977661868,0.31075027461713955,0.20573256681166957
Irf7,0.009775239767773414,0.007051291319098016,0.010531386004924943,0.002195557104589268,0.007689004951207149,0.0006650442897073671,0.0028332708345183816
Gpx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ncor2,0.9084469939874672,0.6268762966925934,0.4444267855673236,0.7324863920706027,0.15942160853819565,0.45268925084863954,0.28316127145332176
Nedd9,0.045693782625853115,0.07298159532623794,0.05324518447199313,0.033380317974130456,0.07647744348546653,0.0053676431277285145,0.025085703417645783
Col6a2,0.02915195996424206,0.03685186283756993,0.5799233455366035,0.5743115518474766,0.5646214232222039,0.58886306370846,0.02231666579427141
Khsrp,0.44503733831081765,0.4887990157088041,0.03581207220936859,0.42866367044932685,0.0054449283568755065,0.48686996208813704,0.05278469295645322
Prf1,0.004293867394143142,0.0022574022197776114,0.0012487757278679904,0.003169969151390157,0.0,0.0010758683336753393,0.0012199578030500603
Rela,0.11410509920441736,0.13236405225204584,0.15924528345827507,0.07168106632309444,0.17830507025492304,0.05487028664925815,0.017765105307816335
Lox,0.2894104170306587,0.2234847905562626,0.1862649267179021,0.1729229428634297,0.12062688742796614,0.10368578870456374,0.06794739508440836
Col1a1,0.10044102642903534,0.03547712122336226,0.2550096941693353,0.08889844433984982,0.189455692199571,0.15254803786634616,0.06354231220586326
Hmox1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ncl,0.11722720071828115,0.08401133265729747,0.10757038227236666,0.26084372954441143,0.14303851147268534,0.2291127572649473,0.034790457026439806
Col4a1,0.9465305278438453,0.851515009809257,1.6409778980172416,0.5677637873814511,1.5341450615537047,0.6560866376876205,0.09873115334637296
Col6a3,0.6784097830149264,0.6490567484777415,1.1725661246229253,0.4299927649536236,1.1380998569035328,0.46345167761300804,0.03691444953426796
Mylk,1.4098976799484737,1.2535349869554102,1.1437304455196406,0.4150096422696688,1.0073232577403963,0.2489860613561175,0.14526534080142592
Il7r,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smarcc1,0.6739332315127236,0.3016735522282855,0.3695153259097525,0.6659122293507579,0.0010041855417698986,0.30459254341838377,0.3580077308809185
Tacr1,0.016646265742011335,0.12933507552927437,0.033700160672076,0.15023233807459246,0.11589161836641497,0.0035854774886027786,0.15662130853393152
Slit1,0.49883184012301623,0.3722394076930019,0.21486739705658298,0.8467654871622857,0.3383318606411979,0.6818940768009738,0.15657719563686243
Gp1ba,0.017866252200801475,0.030333893803589057,0.027482072039576942,0.023821668561299435,0.037877422441276176,0.009712656039462985,0.013726509924233058
Tcf7,0.0007915981444343026,0.015678040478000074,0.08637215184661959,0.07514685074660674,0.06904494795286226,0.09786132056879952,0.022769441321198902
Plcb1,7.511600515185855,7.487622772440655,3.8420392870666613,3.701185914296808,3.8006406604953904,3.688726841778858,0.03535986939568576
E2f3,0.3283366436549479,0.3664149468226913,0.13883170863781097,0.14408367757224708,0.18164838937629357,0.18359877281319006,0.04377047495379176
Lta,0.07938577142881753,0.04160253861867669,0.03307449851850867,0.08203661379937595,9.591865664137498e-05,0.04202981259036366,0.03660604689650833
Slc4a4,2.021804059995138,1.5627189945076478,1.4269674146952953,1.1183676084679977,0.9177809153778727,0.6505944594854562,0.5188157818619216
Lama3,0.20166307314215245,0.12875363728769912,0.053254777107847255,0.21933147533169584,0.017470810101043233,0.15334275942903264,0.0669506424551862
Cdh11,3.864458203675368,4.454402467237684,3.4837552203164335,0.11229804717344045,4.031061695769268,0.4509271835047142,0.5206309234121328
Stab1,0.05435665710693316,0.06746413710436412,0.0014838659426465392,0.03386435244538971,0.015241258988496207,0.052004325038350105,0.019520313507384708
Kcnmb2,2.7071969651331114,2.534990135936746,0.7837792529646695,2.0284046867855117,0.6208806383800274,1.885233768402065,0.1262536411116141
Id2,0.03915883134173001,0.04110489115047801,0.2732066767076516,0.32371375467189106,0.2732745572837747,0.32555797653241686,0.0009617164750201472
Ccl5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ddit3,0.2955729025963151,0.26656053412843744,0.11283845096035026,0.2010466162945109,0.07952900603062035,0.17424417603308104,0.03272390704215667
Smad7,0.1801790833478201,0.25888375817550474,0.22521700794132113,0.12149025416973327,0.29770263170975275,0.04749089920060814,0.06940346026431886
Emp1,0.11620620378239088,0.0077327602926138975,0.17187647625521196,0.05708047371029096,0.06030245677383724,0.049301016316957304,0.1106681270014985
Id1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gna14,0.4682012337389123,0.3714495455792524,0.4254672747551116,0.12405052755032045,0.33566494446863887,0.03222342818873958,0.0837483556088334
Dcn,2.4411353927296306,2.1804560505887802,2.42942887382925,0.3188313603789922,2.152782702807359,0.04417678657951947,0.28658628902174177
Ppard,0.6936428766683499,0.7036675951717735,0.5903502033996741,0.08056997894044822,0.6041648748022562,0.09559436958590829,0.018475937354433192
Adam12,0.1041574386623597,0.7161132292452357,1.2243097489893222,1.6890647466977733,1.8418024773603685,1.085471148476689,0.615312031026041
Mep1a,0.2014339305270411,0.09692478377375745,0.24004229667383103,0.06664386473823783,0.1336915837901488,0.03658102898345534,0.10497761688987622
Msx1,0.003240281524076051,0.0018254074598006006,0.0015175074377553365,0.0059014178681565275,0.002785762439228546,0.004611169702240357,0.0012829168979139945
Myl9,0.2923513740489642,0.10818043653108456,0.12585118694918188,0.3535169432170246,0.061612438419838766,0.16868747233783973,0.18740874364304652
Calcrl,0.918611873490704,0.21669937478596984,0.3031676887270632,1.9231562673069076,1.025151395771159,1.2233870159517224,0.7148588643133584
Hmgb2,0.0013205680879429071,0.00013996804223528252,0.00039556187624734194,0.001916953755090446,0.0007180969194400669,0.0008884927951682564,0.0011319155039510632
Cxcl10,0.042712130647455646,0.03591859170936859,0.028105791655885434,0.03492700416351483,0.01416819708541581,0.0266945059679522,0.013997551164929907
E2f4,0.09350688566861697,0.036912657137731134,0.10903458852061937,0.05119121186668657,0.04662494282883353,0.005749672375072854,0.0635990245515039
Irf1,0.03645083111724983,0.006866388903747552,0.016141511191480176,0.06368650876760827,0.025446617051213535,0.018100481269783565,0.043327215662890814
