,0
Slco2b1,0.12462004
Nfatc4,0.80716246
Myom1,0.1784939
Mlxipl,0.21994835
Gatad2b,1.0299969
Pmel,0.040907506
Tcf4,0.93564624
Gm2026,0.012574487
Sycn,0.0009425046
Pirb,0.052857045
Hoxc5,0.4849521
Col25a1,0.8356617
Epsti1,0.04895332
5830411N06Rik,0.047250625
Lyz1,0.026602458
Pomc,0.027528685
Odam,0.0131310085
Mga,1.156162
Fli1,0.7109592
Zfp930,0.6688174
Bmp6,0.23660372
Galnt18,0.340713
Zbed4,0.5562142
Spic,0.032208897
Cxcl14,0.28359732
Mybpc3,0.019850694
Guca2a,0.019437881
Tcl1b1,0.0061347857
Gm5483,0.008548277
Ms4a8a,0.007274331
C1qb,0.06510756
Olfr1056,0.010277931
Zfp931,0.24115601
Irx1,0.22182971
Zfp956,0.51051706
Zfp715,0.5811017
Rgs7,0.21852939
Zfp688,0.22922198
Tbx19,0.01876435
Atf4,0.44504023
Zfp280d,1.2240624
Vmn1r71,0.010646679
Cabs1,0.01073975
Zscan4-ps3,0.0026184912
Zfp13,0.35556573
Lama4,0.99945927
Pdgfd,0.5867917
Grid1,0.48367348
Sgcz,0.43993253
Zfp697,0.73486924
Cpb1,0.06354972
Gm29106,0.037099034
Slamf7,0.02384309
Egfr,1.0198731
Apod,0.42991996
Gm10778,0.27549613
Ush2a,0.062013704
Bcl2,0.6933973
Pde3a,1.0588737
Wdhd1,0.84920835
Egr2,0.017662648
Slc22a4,0.08917688
Trpm8,0.032414343
Arid4b,1.2438351
Zfp958,0.64108145
Kynu,0.36527202
Csde1,1.0446707
Isl1,0.13877344
Adnp,1.035572
Hnf1a,0.012319659
Lmo7,0.30025518
Zfp541,0.1125569
Prdm5,1.169648
A730036I17Rik,0.018071033
Oxgr1,0.04607067
Tg,0.12994158
Mpz,0.052424014
Lipk,0.016477032
Slc36a2,0.08194557
Col18a1,0.4037764
4933405E24Rik,0.048955344
Olfr1342,0.007016975
Tfap2e,0.027110051
Fpr3,0.036471143
Gatad1,0.5728484
Tulp2,0.20794047
Serpinf2,0.14306542
Zbtb32,0.025181932
Nfx1,0.93395364
Pik3cd,0.16149001
Ctrb1,0.037251987
Mkx,0.52046347
Pla2r1,0.27433437
Mpl,0.033941027
Sgpp2,0.14113784
Fgf8,0.036796197
Slc17a6,0.041856132
Sp7,0.11308219
Zfp965,0.041871257
Rfx6,0.01402751
Kcnj6,0.03361221
Igll1,0.016545042
Prkcb,0.2963515
Mmp7,0.023844032
Zfp28,0.5210158
Tmtc1,0.50886846
Bclaf1,1.0744365
Cd86,0.024457727
Six5,0.35377246
Kcnh8,0.10152891
Nr1i3,0.01626432
Nkx2-4,0.011384795
Mylk4,0.05971737
Gif,0.008438589
Gm4208,0.046735615
Zfp825,0.52881896
Sprr3,0.003267192
Trdn,0.046360977
Synpo2l,0.0643147
Gm11375,0.07096865
Dbx1,0.08663499
Zfp784,0.15258752
Ano1,0.30030543
C1qtnf7,0.64515233
A830018L16Rik,0.42413884
Carhsp1,0.27177605
Dlx2,0.1037359
Zfp599,0.3288635
Myef2,1.1414814
Cfap43,0.098405935
Rcor1,1.0098572
Phox2a,0.025625201
Ctsk,0.4519861
Zfp629,0.4490153
Tet2,1.0498652
Zfp579,0.35014722
Ghr,1.1698849
Grid2,0.58150256
Hoxc6,0.5673579
