,Scn10a,Scn11a,Scn7a,Scn9a,Scn10a_Scn11a,Scn10a_Scn7a,Scn10a_Scn9a,Scn11a_Scn7a,Scn11a_Scn9a,Scn7a_Scn9a,Scn10a_Scn11a_Scn7a,Scn10a_Scn11a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn7a_Scn9a
Ndnf,0.0005736351,-0.0008803606,-0.0011487007,-0.00086450577,-0.0003055334,-0.00058436394,-0.00029158592,-0.002030611,-0.0017435551,-0.0020263195,-0.0014662743,-0.00116992,-0.0014669895,-0.0029059649
Smad4,-0.00040483475,-0.00026071072,0.00014543533,-0.00013422966,-0.0006650686,-0.00025558472,-0.0005373955,-0.000116467476,-0.000395298,9.655952e-06,-0.0005159378,-0.00079774857,-0.0003899336,-0.00025177002
Zfp951,-0.0001886487,-7.849932e-05,-3.874302e-06,-0.000117599964,-0.00026750565,-0.00018841028,-0.0003040731,-8.183718e-05,-0.00019490719,-0.00011792779,-0.00026643276,-0.0003811717,-0.00030231476,-0.0001938045
Sp9,0.0,0.0,0.0,-3.2633543e-06,0.0,0.0,-3.2708049e-06,0.0,-3.2633543e-06,-3.2633543e-06,0.0,-3.2708049e-06,-3.2708049e-06,-3.2633543e-06
Esr1,0.00038444996,0.00027373433,-0.00048348308,-0.0005995035,0.000659436,-9.948015e-05,-0.00021761656,-0.00021091104,-0.00032898784,-0.001079768,0.00017410517,5.4359436e-05,-0.0006994009,-0.0008107424
Zfp987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adamts17,9.781122e-05,0.0004913807,-0.00043988228,-0.00223428,0.00059610605,-0.000331223,-0.0021547675,4.673004e-05,-0.0017532706,-0.00270468,0.00016492605,-0.0016664267,-0.0026032329,-0.002225399
Nrap,-1.3265759e-05,-2.739951e-05,2.637878e-05,1.161918e-05,-4.022196e-05,1.335144e-05,-1.5161932e-06,-9.4249845e-07,-1.5523285e-05,3.8184226e-05,-1.3843179e-05,-2.8654933e-05,2.4579465e-05,1.0993332e-05
Gm14443,7.4356794e-05,5.5521727e-05,-4.3600798e-05,-5.39124e-05,0.00013011694,3.027916e-05,2.0951033e-05,1.22487545e-05,1.758337e-06,-9.804964e-05,8.663535e-05,7.6800585e-05,-2.3573637e-05,-4.2378902e-05
Pdlim3,-0.00031977892,-2.8520823e-05,-0.00029993057,-0.0004390478,-0.00034981966,-0.00061389804,-0.00075793266,-0.0003296137,-0.00046771765,-0.0007375777,-0.00064504147,-0.00078865886,-0.0010493994,-0.0007674694
Kit,8.3476305e-05,0.00011792779,-0.00011667609,-5.1647425e-05,0.00020122528,-3.3199787e-05,3.1083822e-05,1.1920929e-06,6.6012144e-05,-0.00017228723,8.407235e-05,0.00014811754,-8.699298e-05,-5.438924e-05
Slc34a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klf16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rreb1,-1.1146069e-05,-2.3543835e-05,-0.00034952164,-0.0011354089,-2.9325485e-05,-0.00036281347,-0.0011439323,-0.0003759861,-0.001162827,-0.0014852285,-0.00038343668,-0.0011653304,-0.0014947057,-0.0015153885
Gli1,-2.2888184e-05,-0.00020235777,-7.9512596e-05,-0.000277102,-0.00022602081,-0.00010371208,-0.0003026724,-0.0002821684,-0.00047945976,-0.00036031008,-0.0003067851,-0.0005057454,-0.0003873706,-0.0005624294
Snca,-9.021163e-05,-2.69413e-05,-9.1552734e-05,4.4435263e-05,-0.00011691451,-0.00019073486,-5.8352947e-05,-0.000118494034,1.9431114e-05,-3.8951635e-05,-0.0002180636,-8.326769e-05,-0.00015056133,-6.5386295e-05
Gm38394,0.0,0.0,0.0,-1.4305115e-06,0.0,0.0,-1.4305115e-06,0.0,-1.4305115e-06,-1.4305115e-06,0.0,-1.4305115e-06,-1.4305115e-06,-1.4305115e-06
Acta2,4.8190355e-05,-4.476309e-05,4.1902065e-05,5.733967e-05,3.784895e-06,8.943677e-05,0.00010511279,-1.9073486e-06,1.2606382e-05,9.313226e-05,4.5746565e-05,6.070733e-05,0.00014188886,4.941225e-05
Tln1,2.270937e-05,-0.00029289722,-6.377697e-05,0.00013959408,-0.00027143955,-3.886223e-05,0.0001642704,-0.0003578663,-0.0001553297,7.534027e-05,-0.00033408403,-0.00013148785,0.00010204315,-0.0002206564
Col19a1,-0.0002579093,3.4987926e-05,8.299947e-05,0.00026786327,-0.00022417307,-0.00017279387,9.506941e-06,0.00011730194,0.0003027022,0.00035652518,-0.00013974309,4.401803e-05,0.0001039803,0.00039091706
